phrase,path,source_filename_kind,bytes,sha256,duration_seconds,codec,width,height,frame_rate,frame_count,rotation_degrees
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/63cfed08.mp4,opaque,489613,0de1e7847a4b64ec4a2b26a7da1c4db9c89a322c4aa69815e9e4d0da423d5c6a,0.833333,mpeg4,640,480,30/1,25,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/6446e671.mp4,opaque,6569571,a58c6be4224304e879baaf778f55b3fd70ace3230aac136a7811e12f14cfbfdb,5.2,mpeg4,640,480,30/1,156,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/64f34df5.mp4,opaque,444040,7ab469f7996c8e3900c80126e3f594f188b5de873cd85c138ab857006e28f51e,0.8,mpeg4,640,480,30/1,24,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/659256e5.mp4,opaque,406891,37dab50cca7f189473fd8d5385b8fc870d540f1eb92d37bff9d978c4c729a846,0.7,mpeg4,640,480,30/1,21,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/65cbb4ee.mp4,opaque,3149159,102134efd6089f7cbb36c0c9a977cec8b5c81dbcbc059bf2762b4a358e43788d,3.766667,mpeg4,640,480,30/1,113,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/65f3dc06.mp4,opaque,513837,c7ec2001fd89931a3566043bafe754e4661a0b0987c0b015660cb9c5612130b5,0.9,mpeg4,640,480,30/1,27,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/67217191.mp4,opaque,2981422,fae072b92d71f35583014fa7e1c673837542d35edf4f15767e01f3feb5c7f3c4,3.233333,mpeg4,640,480,30/1,97,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/6a61d33d.mp4,opaque,561614,0e37a4a04d9ca489f2dcdcb48633a79bb0925b0d8660e6d475f0c599c1974a87,0.966667,mpeg4,640,480,30/1,29,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/6b3babfa.mp4,opaque,484940,d57c5f354afd605187c29551b0b825cc7d2952f9edb412eaa18abad7d81fc4aa,0.9,mpeg4,640,480,30/1,27,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/709b9722.mp4,opaque,2683012,47d733fe938e5290f3a719f46518122d323e0b9a411f39216181e4b5dfeba4ab,3.166667,mpeg4,640,480,30/1,95,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/738d8112.mp4,opaque,4511998,348a6de0198b3de13a2f4b24f667beb888da86af160eddd9819437e395f0fc6c,5.366667,mpeg4,640,480,30/1,161,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/748544af.mp4,opaque,567014,f627bec1d1895e362d9a35f6f4e58baabb545cfb50ebabe540fb3569cd5c33d1,1.0,mpeg4,640,480,30/1,30,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/77470b0f.mp4,opaque,3977176,2fe18c54c1b19f3860be74e44788951ac917ee53f7c76678143161271867a3ef,4.566667,mpeg4,640,480,30/1,137,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/7bc94e4e.mp4,opaque,5137025,b22bc85006737bcb4809cfdfe386da53a0f8388e07c0215618c0728a81ad579c,5.666667,mpeg4,640,480,30/1,170,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/7dd10d1c.mp4,opaque,587114,101581c02edd3a1782bd05b1c09be8021d9418a3b50635fefec853c02f41c9dd,1.0,mpeg4,640,480,30/1,30,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/7df3af1d.mp4,opaque,2385755,22e6db501aef8ebd5f55e54400fdb86643f702fcb55498ef33baa52d77859c71,3.0,mpeg4,640,480,30/1,90,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/7dff4a30.mp4,opaque,4643676,2cea11f51efd244e61b61c8ea4363f905078716b494ca844e9eeee355bd45762,5.0,mpeg4,640,480,30/1,150,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/7e094136.mp4,opaque,4212613,460a79c0b1ed6affd007e13eb77e42cf69e178990057009717103fe0f8dadf20,4.933333,mpeg4,640,480,30/1,148,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/7f9aa96a.mp4,opaque,560619,b8fabe53f2f4274c3932f0512fa740ac8e498b04f3ac167864fb9f691ecb0513,0.966667,mpeg4,640,480,30/1,29,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/80f8c662.mp4,opaque,586375,11bd019456dd1d45b771144d1520f7110d1d7c0f644c848c9960a6583ec361bc,1.033333,mpeg4,640,480,30/1,31,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/818e7c56.mp4,opaque,3300865,de46ba25cea39c0ba82bcac6581fc6b6e444b18b8e430039e895820d0bb02998,4.3,mpeg4,640,480,30/1,129,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/833e2480.mp4,opaque,3971761,c9a041594cc0c135630f0676b93463f6f21dc97adc9be21ad788578a1f22099e,5.1,mpeg4,640,480,30/1,153,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/87753aaa.mp4,opaque,3452235,38db4e589e0089df9ec30f97079661e74d42d6b3b4d44c72a06086139b5bd9db,3.666667,mpeg4,640,480,30/1,110,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/87d0f47f.mp4,opaque,407160,f00ac014d38c5a5462ba5f6c91ddd10df8ba41442d580b134808f30c735efda8,0.8,mpeg4,640,480,30/1,24,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/88954a9f.mp4,opaque,2544981,6e261063f051b2ad473921c42ae9d155be603a7f43271abd6dfb1215a98a7dc6,4.1,mpeg4,640,480,30/1,123,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/8b718e08.mp4,opaque,2519219,3f2256049a8ccce0561aa8e485e0a5383d901002d98bf7caf4e44313cc9af39f,2.833333,mpeg4,640,480,30/1,85,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/8cb7b270.mp4,opaque,3075258,1ba500e0f62bebd922fbffb493a545dbde86d153c00c9b3675fae88185d9da38,5.033333,mpeg4,640,480,30/1,151,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/8eb41e25.mp4,opaque,553762,216c25f66940e5bbd447ba98e1d9461d357123ca4aa78ae82c4bd6365748e68a,0.966667,mpeg4,640,480,30/1,29,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/90038089.mp4,opaque,530102,ade5467af060cbb1e8d932511733ba637a085ae5da776212e60db1831d4760f0,0.9,mpeg4,640,480,30/1,27,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/938d18c7.mp4,opaque,5646065,fa19b1bfafb923e0565a3dfa6254507d2a88f0b5a1b6718f0a842ca120d9d534,4.6,mpeg4,640,480,30/1,138,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/93ddb3f8.mp4,opaque,4685909,91d85bd14078b1dd42d9a44b4878fcd4b67f0a5f126406edd6e86ca47d12ce17,5.933333,mpeg4,640,480,30/1,178,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/945c7b75.mp4,opaque,447556,b4b07fb07899a822069aa6018f0e1bd640df4d8e398b45fe0c65c084fc36317e,0.766667,mpeg4,640,480,30/1,23,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/9b6035bd.mp4,opaque,527256,f9bfa0d237cf6266fe2d3ad8c9287f212b6b5e85fc6b3f533944ac6e877b88a9,1.0,mpeg4,640,480,30/1,30,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_1.mp4,numbered,604194,6049c1105a570aae35353549db91eb34c99eedae07a9ba3e8d3320b260d1196a,4.3,mpeg4,640,480,30/1,129,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_10.mp4,numbered,564384,12abde32909579be913cde8d7e21fb8d5282306751375ccbe43d19c36b116af4,3.866667,mpeg4,640,480,30/1,116,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_11.mp4,numbered,636516,0197289a80c28bf511ece256830919c71b54c1d6533db04191c3be318ed75a8d,4.166667,mpeg4,640,480,30/1,125,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_12.mp4,numbered,636915,c77810d2ac761755885c09fca600b97d6b36f881e514397a3f24f18f95953a2a,3.833333,mpeg4,640,480,30/1,115,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_13.mp4,numbered,550783,f67c573d4e63bf624c008aadfa528fcbaf89a1dd18ef3ed58c61e4451bb83dbf,3.633333,mpeg4,640,480,30/1,109,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_14.mp4,numbered,600503,337a97a230e369124075a7edb3dce3dfe583567bf4e5e0051d15f00b41593295,4.066667,mpeg4,640,480,30/1,122,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_15.mp4,numbered,591900,c410763cc7cc37478e0d4f115a1cfcee21bea69b1b7bac51c152706b13db4ae6,4.3,mpeg4,640,480,30/1,129,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_16.mp4,numbered,623443,6cb7a42e9a4dbee8530f1f949541263ea8ef3962651343a1dbfaf7cef438ffc5,4.466667,mpeg4,640,480,30/1,134,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_17.mp4,numbered,563162,5380bb7872e518b7dc5ae13f554c19b4d6c0541c082e2adec99dd40fe8ed76d0,3.933333,mpeg4,640,480,30/1,118,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_18.mp4,numbered,600957,e6f5eb218b97f427f66e06288825997cd6ae1ec58a8c8b7e46d983cd94119020,4.066667,mpeg4,640,480,30/1,122,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_19.mp4,numbered,573015,3029eef8c7c4dfc251339a620e325942dc60d037a15657cad5120eeb7aae24eb,3.7,mpeg4,640,480,30/1,111,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_2.mp4,numbered,625042,1a87af8b93b3db2bf42becc6c4e929226de589a665e1a5c2c325f98db47cf27f,4.733333,mpeg4,640,480,30/1,142,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_20.mp4,numbered,543639,44922a869bd4e819a376fe7178a1820853ede65467b019ddf73ef07c5eb25848,3.4,mpeg4,640,480,30/1,102,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_3.mp4,numbered,602483,c445edbded1b9a0304a3edf1feaa995322ff71a4e859bf522917ab9477a44dc5,4.533333,mpeg4,640,480,30/1,136,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_4.mp4,numbered,571490,633afda1811711e742ba6638188b4aa204aa33815613df86361caa0383c329da,4.333333,mpeg4,640,480,30/1,130,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_5.mp4,numbered,651039,aa1246fe650e87fb24d63a0b80b9bb8124abbfb438a336dfaa3153dab508aaf5,4.766667,mpeg4,640,480,30/1,143,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_6.mp4,numbered,543132,0ba9f470438ffd90e77517c0929373ec116d38cbfd1416229f3dd933177c824d,3.6,mpeg4,640,480,30/1,108,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_7.mp4,numbered,617764,552d3e3e5627b068687cc94c0ab07434cb4c2291ee9e76f73a69bb8af5201774,4.133333,mpeg4,640,480,30/1,124,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_8.mp4,numbered,613978,c0c4b1534a812fe2e3fb099d0ead95c0cdd017d7909a74303a4ac802a1b03ee4,4.166667,mpeg4,640,480,30/1,125,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/HELLO_HOW_YOU_9.mp4,numbered,606361,d1478b119045089970af41e5317fa5fe581026cc49f5bfdbc16f15b0c785df19,4.133333,mpeg4,640,480,30/1,124,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/a0c81cbb.mp4,opaque,484095,c2a7f57ac724588a8291a3f8c845a27c1562571c8481797c1938365d61178b1c,0.833333,mpeg4,640,480,30/1,25,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/a0f35cb3.mp4,opaque,5869324,d301e34f8aebef84997c1485c9e14feb6dd3d3ab822732a89ebb81accb453c9e,4.766667,mpeg4,640,480,30/1,143,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/a12235e8.mp4,opaque,4111400,92a8d12514c88470a393ea3a6c2a7f7bb8b9968a570cee539ffaede896a1e985,4.633333,mpeg4,640,480,30/1,139,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/aaeb9c93.mp4,opaque,475878,2f76ce4413ae59918d384689729b5889fb4934ae9004bfb61ef40bf12c31d023,0.833333,mpeg4,640,480,30/1,25,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/af7b60e0.mp4,opaque,609842,0864284d6bb242c6525b426b6d10dee5ac4bc33b01a3ea8a908eeb65a90902c1,1.1,mpeg4,640,480,30/1,33,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/b80ced33.mp4,opaque,431236,58c6e899757d6e57afe5669ee76b26ed91bd7ebfec2fa26709f320d803208724,0.733333,mpeg4,640,480,30/1,22,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/b84d32cc.mp4,opaque,4690812,81bfc774de9022e4decad5ee17e7178a39d32b754935b98d68421574b66d3da0,5.033333,mpeg4,640,480,30/1,151,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/c18a49e6.mp4,opaque,582177,d929ce292e1ef0a4073db3fb006a3622d64d19df8db72bc25d4803b9adbd8b6d,1.033333,mpeg4,640,480,30/1,31,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/c2e41b7c.mp4,opaque,5795293,36b0049640902de73560b4d0d9b64f3268ab887e075090dc5006017c1b8760dd,6.2,mpeg4,640,480,30/1,186,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/c633c40e.mp4,opaque,512199,4eb7d4a1bde64c87025a7fcce470f83449262018ff33f9c96e06cdad40b13b9d,0.9,mpeg4,640,480,30/1,27,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/c86e578e.mp4,opaque,3698395,9ef802f4a3a880d927c500fcfca94077c53d0e1e6e0875813418bc5f8abccb51,4.733333,mpeg4,640,480,30/1,142,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/c8ad628f.mp4,opaque,580680,df3977f797588aae4a8f09eef3cc0c41de7c1cbdaa1eb697295d67837affac35,1.1,mpeg4,640,480,30/1,33,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/c9f79801.mp4,opaque,638245,7a41fdd69e29d492f794c01b3d5167b3f9ba03710526d10dac57338142b61e04,1.166667,mpeg4,640,480,30/1,35,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/ca015b2e.mp4,opaque,1910375,bcebb74a974c81bab3345bc17a2bf7550147eac780999ec769190304a37b3a1d,3.533333,mpeg4,640,480,30/1,106,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/cdc3af08.mp4,opaque,3845466,963f15f4393b84a8af0b9765712e8137f3a6bf4c776d084c40ff6c3cf10a1a01,4.366667,mpeg4,640,480,30/1,131,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/d02e508d.mp4,opaque,632603,3b1cb5245f036bac25fb6df3b62fbf1e4f748b9b6264d75f773deefe34009d5f,1.1,mpeg4,640,480,30/1,33,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/d6253547.mp4,opaque,556243,d8d00c85a029449621ded02cade248d89b43e120540f7a2c27531621d29af2f8,0.933333,mpeg4,640,480,30/1,28,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/d665e9b7.mp4,opaque,3487765,ed892659c0651acfa27ccd1831190101f8d6e975233a9fb104e1f2fb7cd2ac2d,3.533333,mpeg4,640,480,30/1,106,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/dc203174.mp4,opaque,450995,2c8540de735efeeef97ea8b829aba766e8b3fd35ff748f47d024073ab14ebd54,0.8,mpeg4,640,480,30/1,24,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/dcec9c83.mp4,opaque,2628874,84f23e8a712f30a6378f03ef61e8a058b25a9a5ef4d1c6af04f99183b28555ab,2.9,mpeg4,640,480,30/1,87,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/dfda6a10.mp4,opaque,541426,7dbe38760b66b7ea73579777142c001afcc32514f540d8a2c10257982fd49c3a,0.966667,mpeg4,640,480,30/1,29,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/e2ed76e1.mp4,opaque,3700336,4e36805982b1d4b57d473053d398e2c84d6bcc5cc93c391ebe0ae00b1dcbacc8,3.833333,mpeg4,640,480,30/1,115,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/e8281df9.mp4,opaque,651793,9f8ba90b85570e8f7bf8ce7dfa7368726689c1d0a383024564d609c06a7df0f5,1.233333,mpeg4,640,480,30/1,37,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/e8e2e714.mp4,opaque,517915,8037ecfc68c4c3a903d350e84b0bdf1bb15f427922e187a35521a50da08e06a3,0.966667,mpeg4,640,480,30/1,29,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/ec4acdde.mp4,opaque,3886015,7776074c9c3b594f6e71dd52398da040582105ff84cde9bdcdf66ec57df11b83,4.033333,mpeg4,640,480,30/1,121,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/ecedfdd1.mp4,opaque,2335840,0a6a8bd1120ea7afc259db727699eee4f3a8ef341a29ab1f69fd008fd66fb591,3.6,mpeg4,640,480,30/1,108,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/ee3415da.mp4,opaque,543424,ae1a219f1dcc47000f649838ebea40d8fcaedd4e9fed4e8dee4fcd7e2b9f5d9b,0.966667,mpeg4,640,480,30/1,29,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/efbccc6a.mp4,opaque,444715,019c61f23977255be15cf20cadd0a126af6151a40a265ff511f2d2e7a009a065,0.8,mpeg4,640,480,30/1,24,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/f0b6ec18.mp4,opaque,488303,e7cca98887fd35d4d4bb263227f92085b84a5412f238652d5cca0fd42edc3fe5,0.933333,mpeg4,640,480,30/1,28,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/f0e3b658.mp4,opaque,461757,0be5aa7351c24081152b7a0fcb5d86581428d66cfe3e025c36d012de5308b5ec,0.833333,mpeg4,640,480,30/1,25,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/f1d4d9e8.mp4,opaque,478042,002215c14f142660b83cf8a602d2fc78afc59bcea6245ecca04d533d5a1d22ac,0.866667,mpeg4,640,480,30/1,26,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/f242027b.mp4,opaque,451518,2871c8f766be39d7af645aaf6c0786f0b2cb59708845c24e9bd95d5787a5fb69,0.8,mpeg4,640,480,30/1,24,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/f29e67a4.mp4,opaque,575256,cd3406e2aa1e3714d522697155f34322c73260d86cc0bcb55d4825f6a4bcbe93,1.066667,mpeg4,640,480,30/1,32,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/f6a616f4.mp4,opaque,537922,cdc1119886f535bf508e9079d8923a3314ba6d9f4c231d3701ec26a5f9d89a73,0.933333,mpeg4,640,480,30/1,28,0.0
HELLO_HOW_YOU,data/raw_videos/PHRASES/HELLO_HOW_YOU/ff187c3f.mp4,opaque,2609248,4c2894141e8e15ccfb4a2c2b079a910e22bc4898f144f2c8b0afc95aa3fef286,2.9,mpeg4,640,480,30/1,87,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/02951755.mp4,opaque,2264759,d09aec19bc9e4809e847cbc7ee5f7c9a9bbf2d971915adce52f3570e9c11b435,3.8,mpeg4,640,480,30/1,114,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/0870ee72.mp4,opaque,597128,a4628ae81c11ac9a256b6cebb44e52602786e5de99d0d6ff7ec1a537245157c0,0.833333,mpeg4,640,480,30/1,25,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/08d3d22b.mp4,opaque,631804,32956e81fbb4bc1953d04c4645f9dce3589a236459283bda938fe9ad0c688274,0.9,mpeg4,640,480,30/1,27,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/0a666dcc.mp4,opaque,2469035,d6c7836b77f227991087ad6fa35cf3be532fe21b1807be57c40837d41b5e6916,4.333333,mpeg4,640,480,30/1,130,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/27e1c804.mp4,opaque,660437,3478bfe52b515cbeec21346771a28080393a9b8691f9a75573b62e0d0e3e98bc,0.933333,mpeg4,640,480,30/1,28,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/2a2a351e.mp4,opaque,801124,61ab182a973f1e227417d330d013b41f7ef690e72798775433b890f0651a0792,1.1,mpeg4,640,480,30/1,33,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/2a440f58.mp4,opaque,764718,06db5988d1fd3fa2adfcb8d42ffb5d141865a38612c2603a64b2f9c765555a1d,1.066667,mpeg4,640,480,30/1,32,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/39488dbb.mp4,opaque,2618793,aebe3725da9b358f702e0bc2afde6563bfba0b4e956631f132354d093675427a,5.6,mpeg4,640,480,30/1,168,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/3b8420d5.mp4,opaque,2253072,e50de2beba8cf56c775ed37777019920ee41e8f57f2e431b81307b9fc2d8ef24,3.9,mpeg4,640,480,30/1,117,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/3c19da8a.mp4,opaque,666455,ff77c20caa52e275a332d1d14a2cb5134f18631ad5d7671327b1820968ad4e2b,0.966667,mpeg4,640,480,30/1,29,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/3e9dad17.mp4,opaque,2276803,f1f5204b597ac788741ea967a2e181929b9354490a7cf40b1db368c0d28115bc,4.166667,mpeg4,640,480,30/1,125,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/4034d2bb.mp4,opaque,727560,5783ec0677a9ff853e714ff7d1e0545519b9f8b2e22f06cbf1c78186bcf9c5c3,1.033333,mpeg4,640,480,30/1,31,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/4088094a.mp4,opaque,1805071,02165e82d47a53c2e9430911b41a32d08d9203c688b41303c3d5a4001150401b,3.233333,mpeg4,640,480,30/1,97,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/4486bf8e.mp4,opaque,2032386,a6058ce71951fdf3f988eb4e21309b22442ae458c83cbfe53266d1eb757bee63,3.433333,mpeg4,640,480,30/1,103,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/4a954c08.mp4,opaque,2165279,5275f877b0b92f94c81610e8ce9829c2def5ab64d5815470d455b459d266b34f,3.8,mpeg4,640,480,30/1,114,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/55a0cc4b.mp4,opaque,576105,e0b5f3fb9a062b0ca5bcc31ca9edbb18ecf81f5800a1efd09a5cad7f3db8513f,0.8,mpeg4,640,480,30/1,24,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/5a1cba8c.mp4,opaque,680995,f58c39f47ec6ef4f4f78a47f560d5d82ee72a709da23aa5f7a6c544c82e46a78,0.966667,mpeg4,640,480,30/1,29,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/5a87d62b.mp4,opaque,700416,a111a0bd4da445569e05ab24f013d0356103a5930719b626a50e86d4e19722bf,1.033333,mpeg4,640,480,30/1,31,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/5dde57f1.mp4,opaque,2713145,706398be9e6a0cb05e72eccd719644475239ff8c5e5348b95af0fb38bdeb821a,5.266667,mpeg4,640,480,30/1,158,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/6188bfca.mp4,opaque,2005300,9da8aaf7410e1d443871fda8ce5e9c07e8c402b8fad0f0fbe5c2e923b03b1e53,3.6,mpeg4,640,480,30/1,108,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/6ed32aae.mp4,opaque,686089,ee8582e8181f14f07160780ce71e6f8e44e65aa25a313c687ee49c33b5945c3d,1.033333,mpeg4,640,480,30/1,31,0.0
I_WANT_FOOD,data/raw_videos/PHRASES/I_WANT_FOOD/78666e0c.mp4,opaque,631377,3812ea3f47bd1ffee39b0d7059a25dafb2974f063fc83afaf28ca00850a29636,0.9,mpeg4,640,480,30/1,27,0.0
