apple_available,apple_bone_length_cv,apple_both_hands_active,apple_elapsed_seconds,apple_hand_active,apple_hand_node_presence,apple_source_hand_fraction_after_trim,apple_source_hand_fraction_before_trim,apple_world_depth_fraction,label,mediapipe_t30_available,mediapipe_t30_bone_length_cv,mediapipe_t30_both_hands_active,mediapipe_t30_elapsed_seconds,mediapipe_t30_hand_active,mediapipe_t30_hand_node_presence,mediapipe_t30_source_hand_fraction_after_trim,mediapipe_t30_source_hand_fraction_before_trim,mediapipe_t30_world_depth_fraction,mediapipe_t50_available,mediapipe_t50_bone_length_cv,mediapipe_t50_both_hands_active,mediapipe_t50_elapsed_seconds,mediapipe_t50_hand_active,mediapipe_t50_hand_node_presence,mediapipe_t50_source_hand_fraction_after_trim,mediapipe_t50_source_hand_fraction_before_trim,mediapipe_t50_world_depth_fraction,raw_path,relative_feature_path,split,stratum
True,0.20074632127795625,0.0,0.5257459580000017,0.875,0.43601190476190477,0.9047619047619048,0.5352112676056338,0.0,FEEL,True,0.08234547340634868,0.0,1.3714732919999904,0.875,0.4375,0.9,0.5070422535211268,0.45,True,0.07554602018478143,0.0,1.2161735829999998,0.875,0.4375,0.8974358974358975,0.49295774647887325,0.44871794871794873,data/local/citizen100_v17/raw/val/FEEL/21149948102918104-FEEL.mp4,val/FEEL/21149948102918104-FEEL.v17.npz,val,val_low
True,0.2909391955364769,0.0,0.6470767499999965,0.65625,0.3132440476190476,0.6333333333333333,0.3958333333333333,0.0,FIND,True,0.2281697055735158,0.0,1.8757447910000025,0.59375,0.296875,0.5689655172413793,0.34375,0.28448275862068967,True,0.2252016211196953,0.0,1.585740415999993,0.59375,0.296875,0.5689655172413793,0.34375,0.28448275862068967,data/local/citizen100_v17/raw/train/FIND/6087294130758363-FIND.mp4,train/FIND/6087294130758363-FIND.v17.npz,train,train_low
True,0.33957006441357784,0.0,0.5119399579999993,0.875,0.4263392857142857,0.8529411764705882,0.32222222222222224,0.0,FIND,True,0.3487051573875542,0.125,1.587551290999997,0.875,0.5,0.8666666666666667,0.28888888888888886,0.5,True,0.28879607118429274,0.09375,1.4031188749999899,0.875,0.484375,0.8,0.26666666666666666,0.4666666666666667,data/local/citizen100_v17/raw/train/FIND/3204407663915092-FIND.mp4,train/FIND/3204407663915092-FIND.v17.npz,train,train_median
True,0.3557160320698393,0.0,0.4365281250000024,0.875,0.421875,0.8666666666666667,0.4642857142857143,0.0,FIND,True,0.20713936551510223,0.03125,1.0848559580000057,0.71875,0.375,0.6896551724137931,0.35714285714285715,0.3793103448275862,True,0.24158683090607225,0.0,0.9074795420000044,0.71875,0.359375,0.6896551724137931,0.35714285714285715,0.3620689655172414,data/local/citizen100_v17/raw/val/FIND/5240887216596288-FIND.mp4,val/FIND/5240887216596288-FIND.v17.npz,val,val_low
True,0.309459622815704,0.53125,0.6166150000000243,0.59375,0.4791666666666667,0.5416666666666666,0.4588235294117647,0.0,FRIEND,True,0.20165406138761416,0.34375,1.4591139159999926,0.875,0.609375,0.8823529411764706,0.35294117647058826,0.6029411764705882,True,0.2175341694596969,0.40625,1.4510433330000012,0.875,0.640625,0.8823529411764706,0.35294117647058826,0.6323529411764706,data/local/citizen100_v17/raw/train/FRIEND/9999305556908715-FRIEND.mp4,train/FRIEND/9999305556908715-FRIEND.v17.npz,train,train_low
True,0.2931501038260277,0.84375,0.6778895000000205,0.875,0.8370535714285714,0.9069767441860465,0.43820224719101125,0.0,FRIEND,True,0.24057484960215442,0.875,2.1003194999999977,0.875,0.875,0.9024390243902439,0.4157303370786517,0.8780487804878049,True,0.23180530855137588,0.875,1.6969439580000056,0.875,0.875,0.9,0.4044943820224719,0.875,data/local/citizen100_v17/raw/train/FRIEND/38529566276462957-FRIEND.mp4,train/FRIEND/38529566276462957-FRIEND.v17.npz,train,train_median
True,0.303337650437592,0.75,0.8214066250000016,0.875,0.7834821428571429,0.8837209302325582,0.4935064935064935,0.0,FRIEND,True,0.2275897022300417,0.6875,1.483099334000002,0.875,0.78125,0.8947368421052632,0.44155844155844154,0.8026315789473685,True,0.21668710557437132,0.6875,1.266898416999993,0.875,0.78125,0.8947368421052632,0.44155844155844154,0.8026315789473685,data/local/citizen100_v17/raw/val/FRIEND/05163066213189427-FRIEND.mp4,val/FRIEND/05163066213189427-FRIEND.v17.npz,val,val_low
True,0.5193902027286865,0.0,0.36208583300000896,0.75,0.3474702380952381,0.6481481481481481,0.5833333333333334,0.0,GIVE,True,0.25476353629887893,0.125,1.4105540420000011,0.875,0.5,0.7407407407407407,0.3333333333333333,0.48148148148148145,True,0.18485379959643508,0.0,1.1431092499999949,0.875,0.4375,0.7307692307692307,0.31666666666666665,0.4230769230769231,data/local/citizen100_v17/raw/train/GIVE/24298622199216324-GIVE.mp4,train/GIVE/24298622199216324-GIVE.v17.npz,train,train_low
True,0.39828856717816913,0.0,0.5296417920000067,0.875,0.4322916666666667,0.8974358974358975,0.4430379746835443,0.0,GIVE,True,0.2818157320040491,0.0,1.9253019580000057,0.875,0.4375,0.825,0.4177215189873418,0.45,True,0.36431845335869245,0.1875,1.7044180830000073,0.84375,0.515625,0.8205128205128205,0.4050632911392405,0.5128205128205128,data/local/citizen100_v17/raw/train/GIVE/44123846585091897-GIVE.mp4,train/GIVE/44123846585091897-GIVE.v17.npz,train,train_median
True,0.3485577471454962,0.0,0.6780528749999988,0.875,0.43154761904761907,0.8888888888888888,0.4050632911392405,0.0,GIVE,True,0.1849103736905081,0.0625,1.901175374999994,0.6875,0.375,0.6923076923076923,0.34177215189873417,0.3974358974358974,True,0.23048704920098603,0.0,1.7256423329999961,0.65625,0.328125,0.6470588235294118,0.27848101265822783,0.3235294117647059,data/local/citizen100_v17/raw/val/GIVE/2867662506233086-GIVE.mp4,val/GIVE/2867662506233086-GIVE.v17.npz,val,val_low
True,0.20244801841988697,0.375,0.5976672500000006,0.78125,0.4412202380952381,0.7763157894736842,0.7763157894736842,0.0,GO,True,0.2558414881763938,0.40625,1.7158566659999934,0.5625,0.484375,0.5147058823529411,0.4605263157894737,0.5,True,0.19317023156740037,0.6875,1.3757314160000078,0.875,0.78125,0.8108108108108109,0.39473684210526316,0.7837837837837838,data/local/citizen100_v17/raw/train/GO/10496700688928162-GO.mp4,train/GO/10496700688928162-GO.v17.npz,train,train_low
True,0.3919625054017537,0.78125,0.4086546670000075,0.875,0.8013392857142857,0.8518518518518519,0.36507936507936506,0.0,GO,True,0.24448511212476354,0.71875,1.142548750000003,0.875,0.796875,0.8148148148148148,0.3492063492063492,0.7777777777777778,True,0.23892162349716634,0.71875,1.0065370840000014,0.875,0.796875,0.8148148148148148,0.3492063492063492,0.7777777777777778,data/local/citizen100_v17/raw/train/GO/41579421019094553-GO.mp4,train/GO/41579421019094553-GO.v17.npz,train,train_median
True,0.2741798551539174,0.3125,0.7494673750000018,0.875,0.5684523809523809,0.8888888888888888,0.5333333333333333,0.0,GO,True,0.18459010737178777,0.3125,1.1921031250000027,0.875,0.59375,0.8823529411764706,0.5,0.6029411764705882,True,0.18710088427317587,0.3125,1.0822613330000053,0.875,0.59375,0.8823529411764706,0.5,0.6029411764705882,data/local/citizen100_v17/raw/val/GO/5587884729767747-GO.mp4,val/GO/5587884729767747-GO.v17.npz,val,val_low
True,0.14840931795245424,0.0,0.3602290830000072,0.625,0.3020833333333333,0.625,0.3448275862068966,0.0,GOOD,True,0.10034260381238316,0.0,0.9497197499999999,0.8125,0.40625,0.8095238095238095,0.29310344827586204,0.40476190476190477,True,0.09758160872952584,0.0,0.9377328749999947,0.8125,0.40625,0.8095238095238095,0.29310344827586204,0.40476190476190477,data/local/citizen100_v17/raw/train/GOOD/5948912677856568-GOOD.mp4,train/GOOD/5948912677856568-GOOD.v17.npz,train,train_low
True,0.3046927353308964,0.53125,0.5014541250000093,0.875,0.6279761904761905,0.8666666666666667,0.3561643835616438,0.0,GOOD,True,0.2545262771565138,0.375,1.3282264160000068,0.875,0.625,0.84375,0.3698630136986301,0.625,True,0.2682228146997593,0.4375,1.3124740410000015,0.875,0.65625,0.8666666666666667,0.3561643835616438,0.6333333333333333,data/local/citizen100_v17/raw/train/GOOD/5586839450092025-GOOD.mp4,train/GOOD/5586839450092025-GOOD.v17.npz,train,train_median
True,0.15630155119085468,0.0,0.5449672920000026,0.875,0.42485119047619047,0.8620689655172413,0.43103448275862066,0.0,GOOD,True,0.1391511563518042,0.09375,1.2987499170000092,0.875,0.484375,0.8620689655172413,0.43103448275862066,0.4827586206896552,True,0.1549951482144846,0.0625,1.086631875000009,0.875,0.46875,0.8518518518518519,0.39655172413793105,0.4444444444444444,data/local/citizen100_v17/raw/val/GOOD/25290749191933815-GOOD.mp4,val/GOOD/25290749191933815-GOOD.v17.npz,val,val_low
True,0.14779540642176808,0.0,0.6269998340000029,0.5625,0.265625,0.5483870967741935,0.3541666666666667,0.0,GOODBYE,True,0.1863533230994222,0.0,1.6226644160000063,0.875,0.4375,0.8888888888888888,0.3333333333333333,0.4444444444444444,True,0.16988470955800966,0.0,1.6140731250000044,0.875,0.4375,0.8823529411764706,0.3125,0.4411764705882353,data/local/citizen100_v17/raw/train/GOODBYE/374824970052654-BYE.mp4,train/GOODBYE/374824970052654-BYE.v17.npz,train,train_low
True,0.2432590907800613,0.0,0.33963779100000124,0.875,0.41517857142857145,0.8461538461538461,0.4074074074074074,0.0,GOODBYE,True,0.2169756587621713,0.0,1.0229652080000022,0.875,0.4375,0.8518518518518519,0.42592592592592593,0.42592592592592593,True,0.2028083376302581,0.0,0.875583375000005,0.875,0.4375,0.84,0.3888888888888889,0.42,data/local/citizen100_v17/raw/train/GOODBYE/5723102083146778-BYE.mp4,train/GOODBYE/5723102083146778-BYE.v17.npz,train,train_median
True,0.2820954238917556,0.0,0.4144572089999983,0.8125,0.3950892857142857,0.8260869565217391,0.41304347826086957,0.0,GOODBYE,True,0.18677567002038553,0.0,0.8410316659999921,0.8125,0.40625,0.8181818181818182,0.391304347826087,0.4090909090909091,True,0.2170847081917444,0.09375,0.773854,0.8125,0.453125,0.8181818181818182,0.391304347826087,0.45454545454545453,data/local/citizen100_v17/raw/val/GOODBYE/2889010159260097-BYE.mp4,val/GOODBYE/2889010159260097-BYE.v17.npz,val,val_low
True,0.2485397892528489,0.0,0.6072251250000136,0.59375,0.2819940476190476,0.5671641791044776,0.3958333333333333,0.0,HAPPY,True,0.1521279347435699,0.0,1.9201772499999947,0.5625,0.28125,0.5652173913043478,0.40625,0.2971014492753623,True,0.15159455691033633,0.03125,1.7248408340000054,0.875,0.453125,0.9024390243902439,0.3854166666666667,0.4634146341463415,data/local/citizen100_v17/raw/train/HAPPY/214143352672429-HAPPY.mp4,train/HAPPY/214143352672429-HAPPY.v17.npz,train,train_low
True,0.16155806176866536,0.0,0.31637975000001006,0.875,0.41517857142857145,0.8461538461538461,0.4489795918367347,0.0,HAPPY,True,0.25664242120695613,0.0,1.0556578339999874,0.875,0.4375,0.84,0.42857142857142855,0.42,True,0.1369511758524653,0.0,0.9076891659999973,0.8125,0.40625,0.8333333333333334,0.40816326530612246,0.4166666666666667,data/local/citizen100_v17/raw/train/HAPPY/6249242465723734-HAPPY.mp4,train/HAPPY/6249242465723734-HAPPY.v17.npz,train,train_median
True,0.1733083681717951,0.0,0.8454382919999972,0.5625,0.24702380952380953,0.509090909090909,0.2916666666666667,0.0,HAPPY,True,0.2156268857266674,0.03125,2.4733330410000036,0.5,0.265625,0.47058823529411764,0.25,0.24509803921568626,True,0.21287361566795351,0.03125,1.8909553750000043,0.5,0.265625,0.45098039215686275,0.23958333333333334,0.24509803921568626,data/local/citizen100_v17/raw/val/HAPPY/3698632660671215-HAPPY.mp4,val/HAPPY/3698632660671215-HAPPY.v17.npz,val,val_low
True,0.26148272954150753,0.5,0.5088317090000203,0.53125,0.49255952380952384,0.5652173913043478,0.325,0.0,HAVE,True,0.23740462473213425,0.8125,1.282898000000003,0.875,0.84375,0.84,0.2625,0.82,True,0.19923051551685383,0.75,1.2334010000000006,0.875,0.8125,0.84,0.2625,0.8,data/local/citizen100_v17/raw/train/HAVE/24626162714112465-HAVE.mp4,train/HAVE/24626162714112465-HAVE.v17.npz,train,train_low
True,0.31449279275622155,0.75,0.41604774999998995,0.875,0.7916666666666666,0.8787878787878788,0.5,0.0,HAVE,True,0.21640347933431614,0.84375,1.1625327080000005,0.875,0.859375,0.8518518518518519,0.39655172413793105,0.8333333333333334,True,0.20853038077359298,0.84375,1.048944082999995,0.875,0.859375,0.8518518518518519,0.39655172413793105,0.8333333333333334,data/local/citizen100_v17/raw/train/HAVE/22733514464849502-HAVE.mp4,train/HAVE/22733514464849502-HAVE.v17.npz,train,train_median
True,0.28239853277882104,0.71875,0.5618226249999978,0.875,0.7886904761904762,0.8666666666666667,0.48148148148148145,0.0,HAVE,True,0.18735948309448353,0.75,0.8980562499999962,0.875,0.8125,0.8571428571428571,0.4444444444444444,0.8035714285714286,True,0.2015302969932773,0.78125,0.8871250419999939,0.875,0.828125,0.8518518518518519,0.42592592592592593,0.8148148148148148,data/local/citizen100_v17/raw/val/HAVE/24752713514497837-HAVE.mp4,val/HAVE/24752713514497837-HAVE.v17.npz,val,val_low
True,0.10868051127290895,0.0,0.6406225830000096,0.65625,0.26860119047619047,0.5569620253164557,0.4583333333333333,0.0,HE,True,0.15481750234438385,0.0,2.2001218339999866,0.8125,0.40625,0.8166666666666667,0.5104166666666666,0.4083333333333333,True,0.11791117338061086,0.0,1.6006710420000019,0.75,0.375,0.75,0.375,0.375,data/local/citizen100_v17/raw/train/HE/3997168861475149-HE.mp4,train/HE/3997168861475149-HE.v17.npz,train,train_low
True,0.21347393840276965,0.0,0.43263904200000525,0.875,0.4255952380952381,0.8709677419354839,0.4153846153846154,0.0,HE,True,0.20521687786296844,0.09375,1.2906310420000011,0.875,0.484375,0.8666666666666667,0.4,0.48333333333333334,True,0.1910435501547427,0.0625,1.087676665999993,0.875,0.46875,0.8620689655172413,0.38461538461538464,0.46551724137931033,data/local/citizen100_v17/raw/train/HE/1724846081232847-HE.mp4,train/HE/1724846081232847-HE.v17.npz,train,train_median
True,0.20974075827600747,0.0,0.6052390420000009,0.875,0.41369047619047616,0.8648648648648649,0.5079365079365079,0.0,HE,True,0.2702759191240828,0.15625,1.5228611249999915,0.71875,0.4375,0.6984126984126984,0.6984126984126984,0.4523809523809524,True,0.33967267382581734,0.28125,1.3099201659999977,0.875,0.578125,0.8888888888888888,0.5079365079365079,0.5833333333333334,data/local/citizen100_v17/raw/val/HE/17613118695524577-HE.mp4,val/HE/17613118695524577-HE.v17.npz,val,val_low
True,0.1930985673498277,0.0,0.26550975000000676,0.8125,0.39955357142857145,0.8181818181818182,0.4,0.0,HEAR,True,0.12370225742551746,0.03125,0.8178766249999967,0.8125,0.421875,0.8,0.35555555555555557,0.425,True,0.12548648885326716,0.03125,0.7806143340000062,0.8125,0.421875,0.8,0.35555555555555557,0.425,data/local/citizen100_v17/raw/train/HEAR/007817191326879414-HEAR 2.mp4,train/HEAR/007817191326879414-HEAR 2.v17.npz,train,train_low
True,0.24884221267645992,0.0,0.5854371249999986,0.875,0.43452380952380953,0.9111111111111111,0.5125,0.0,HEAR,True,0.16458936879439545,0.0,1.383628750000014,0.875,0.4375,0.9090909090909091,0.5,0.45454545454545453,True,0.1924923729815857,0.0,1.3836673750000017,0.875,0.4375,0.9069767441860465,0.4875,0.45348837209302323,data/local/citizen100_v17/raw/train/HEAR/33973508233400795-HEAR 2.mp4,train/HEAR/33973508233400795-HEAR 2.v17.npz,train,train_median
True,0.29527598624105755,0.0,0.8453613329999996,0.875,0.4337797619047619,0.8837209302325582,0.3958333333333333,0.0,HEAR,True,0.22181571771012296,0.0,1.6628249589999768,0.875,0.4375,0.9,0.375,0.45,True,0.2344171474282375,0.0,1.627142207999995,0.875,0.4375,0.8947368421052632,0.3541666666666667,0.4473684210526316,data/local/citizen100_v17/raw/val/HEAR/39452534330124855-HEAR 2.mp4,val/HEAR/39452534330124855-HEAR 2.v17.npz,val,val_low
True,0.28640735616047114,0.0,0.5833426250000002,0.4375,0.21875,0.4426229508196721,0.28125,0.0,HELLO,True,0.1740677207753869,0.0,2.0388140420000127,0.5625,0.28125,0.550561797752809,0.5104166666666666,0.29775280898876405,True,0.24491461314764065,0.03125,1.6037334579999936,0.4375,0.234375,0.43037974683544306,0.3541666666666667,0.22784810126582278,data/local/citizen100_v17/raw/train/HELLO/8841964348021558-HELLO.mp4,train/HELLO/8841964348021558-HELLO.v17.npz,train,train_low
True,0.2474133523818592,0.0,0.47705445900001564,0.875,0.43452380952380953,0.8888888888888888,0.5797101449275363,0.0,HELLO,True,0.15429366731926322,0.03125,1.5476843749999887,0.875,0.453125,0.8809523809523809,0.5362318840579711,0.4642857142857143,True,0.15359546243377145,0.03125,1.4809845000000053,0.875,0.453125,0.8780487804878049,0.5217391304347826,0.4634146341463415,data/local/citizen100_v17/raw/train/HELLO/11225598264242453-HELLO.mp4,train/HELLO/11225598264242453-HELLO.v17.npz,train,train_median
True,0.3620470441592345,0.0,0.5532521250000002,0.75,0.33779761904761907,0.75,0.5192307692307693,0.0,HELLO,True,0.15307360505115708,0.0,0.8512912920000133,0.8125,0.40625,0.8260869565217391,0.36538461538461536,0.41304347826086957,True,0.15304664606156668,0.0,0.8328683329999933,0.8125,0.40625,0.8260869565217391,0.36538461538461536,0.41304347826086957,data/local/citizen100_v17/raw/val/HELLO/20675411351630046-HELLO.mp4,val/HELLO/20675411351630046-HELLO.v17.npz,val,val_low
True,0.24540494199276336,0.53125,0.6937756250000007,0.65625,0.5736607142857143,0.6666666666666666,0.5,0.0,HELP,True,0.23726931880653254,0.46875,2.186045959000012,0.65625,0.5625,0.6493506493506493,0.5208333333333334,0.577922077922078,True,0.184902367533712,0.5,1.8164837500000033,0.625,0.5625,0.6527777777777778,0.4895833333333333,0.5694444444444444,data/local/citizen100_v17/raw/train/HELP/15046472702938374-HELP.mp4,train/HELP/15046472702938374-HELP.v17.npz,train,train_low
True,0.24782264198047577,0.8125,0.6892705829999954,0.875,0.7686011904761905,0.8717948717948718,0.4473684210526316,0.0,HELP,True,0.2444566861887579,0.1875,1.368826917000007,0.875,0.53125,0.868421052631579,0.4342105263157895,0.5394736842105263,True,0.28648773842183956,0.65625,1.3184656669999981,0.875,0.765625,0.8571428571428571,0.39473684210526316,0.7857142857142857,data/local/citizen100_v17/raw/train/HELP/5574926687456125-HELP.mp4,train/HELP/5574926687456125-HELP.v17.npz,train,train_median
True,0.2906792818987911,0.8125,0.6811864579999991,0.875,0.8311011904761905,0.8918918918918919,0.5238095238095238,0.0,HELP,True,0.2525955556519537,0.1875,1.3233715830000108,0.875,0.53125,0.8918918918918919,0.5238095238095238,0.5405405405405406,True,0.2347929955673515,0.125,1.3191094579999998,0.875,0.5,0.8611111111111112,0.49206349206349204,0.5138888888888888,data/local/citizen100_v17/raw/val/HELP/4382571867616978-HELP.mp4,val/HELP/4382571867616978-HELP.v17.npz,val,val_low
True,0.1860807172162439,0.0,0.6168494579999901,0.59375,0.27827380952380953,0.5925925925925926,0.3333333333333333,0.0,HOME,True,0.15341389194653363,0.0,1.7141307499999812,0.53125,0.265625,0.5283018867924528,0.2916666666666667,0.2641509433962264,True,0.05768042416272344,0.0,1.4859024579999982,0.875,0.4375,0.8666666666666667,0.2708333333333333,0.43333333333333335,data/local/citizen100_v17/raw/train/HOME/34171081267318204-HOME.mp4,train/HOME/34171081267318204-HOME.v17.npz,train,train_low
True,0.18972040418260172,0.0,0.4129201669999816,0.875,0.43005952380952384,0.8461538461538461,0.36666666666666664,0.0,HOME,True,0.0795553010454108,0.03125,1.0865515410000057,0.8125,0.421875,0.8333333333333334,0.3333333333333333,0.4375,True,0.07731624787072006,0.0,1.0156332499999792,0.8125,0.40625,0.8260869565217391,0.31666666666666665,0.41304347826086957,data/local/citizen100_v17/raw/train/HOME/4586501986373326-HOME.mp4,train/HOME/4586501986373326-HOME.v17.npz,train,train_median
True,0.23600878129610098,0.0,0.8999219580000073,0.375,0.16666666666666666,0.3625,0.3020833333333333,0.0,HOME,True,0.2967949507818951,0.0,1.7292116249999765,0.375,0.1875,0.3373493975903614,0.2916666666666667,0.1927710843373494,True,0.22044309365946607,0.0,1.491477792000012,0.3125,0.15625,0.2857142857142857,0.22916666666666666,0.15584415584415584,data/local/citizen100_v17/raw/val/HOME/049094629596487804-HOME.mp4,val/HOME/049094629596487804-HOME.v17.npz,val,val_low
True,0.3552709503244681,0.0,0.6355206669999802,0.875,0.421875,0.8837209302325582,0.3958333333333333,0.0,HOSPITAL,True,0.31180656473140034,0.0625,1.7488065000000006,0.875,0.46875,0.8809523809523809,0.3854166666666667,0.47619047619047616,True,0.3828452711174529,0.09375,1.6420478340000102,0.875,0.484375,0.9047619047619048,0.3958333333333333,0.4880952380952381,data/local/citizen100_v17/raw/train/HOSPITAL/2305871847828358-HOSPITAL.mp4,train/HOSPITAL/2305871847828358-HOSPITAL.v17.npz,train,train_low
True,0.3555391123852748,0.0,0.35118929200001503,0.875,0.4226190476190476,0.8918918918918919,0.6346153846153846,0.0,HOSPITAL,True,0.19680519483847628,0.0,0.9604007909999837,0.875,0.4375,0.8857142857142857,0.5961538461538461,0.45714285714285713,True,0.2311599131027921,0.0625,0.9744647500000099,0.875,0.46875,0.8888888888888888,0.6153846153846154,0.4722222222222222,data/local/citizen100_v17/raw/train/HOSPITAL/7710150320331248-HOSPITAL.mp4,train/HOSPITAL/7710150320331248-HOSPITAL.v17.npz,train,train_median
True,0.2848244780037121,0.0,1.0386161670000007,0.84375,0.4025297619047619,0.8292682926829268,0.3541666666666667,0.0,HOSPITAL,True,0.24655736842663745,0.0625,2.1196233750000033,0.875,0.46875,0.7321428571428571,0.4270833333333333,0.4732142857142857,True,0.19683332409356968,0.0625,1.725075167,0.8125,0.4375,0.7837837837837838,0.3020833333333333,0.44594594594594594,data/local/citizen100_v17/raw/val/HOSPITAL/5851960225980641-HOSPITAL.mp4,val/HOSPITAL/5851960225980641-HOSPITAL.v17.npz,val,val_low
True,0.2684818712563896,0.0,0.27390454200002523,0.8125,0.40327380952380953,0.8,0.36363636363636365,0.0,HOT,True,0.23478985448521558,0.0,0.6877006250000193,0.8125,0.40625,0.7647058823529411,0.29545454545454547,0.38235294117647056,True,0.21223812665495295,0.125,0.7236943339999868,0.8125,0.46875,0.7647058823529411,0.29545454545454547,0.4411764705882353,data/local/citizen100_v17/raw/train/HOT/11707369231650211-HOT.mp4,train/HOT/11707369231650211-HOT.v17.npz,train,train_low
True,0.26441324317301734,0.0,0.5353175839999835,0.875,0.43601190476190477,0.9130434782608695,0.5316455696202531,0.0,HOT,True,0.1982236060356047,0.0,1.3895941669999843,0.875,0.4375,0.9130434782608695,0.5316455696202531,0.45652173913043476,True,0.18199057175617542,0.0,1.415642417000015,0.875,0.4375,0.9090909090909091,0.5063291139240507,0.45454545454545453,data/local/citizen100_v17/raw/train/HOT/241335509121118-HOT.mp4,train/HOT/241335509121118-HOT.v17.npz,train,train_median
True,0.3165743184447282,0.0,0.7525059999999968,0.875,0.40773809523809523,0.8857142857142857,0.43661971830985913,0.0,HOT,True,0.2814537153356196,0.03125,1.7523316669999929,0.875,0.453125,0.8125,0.36619718309859156,0.453125,True,0.407728470970169,0.03125,1.5374777499999936,0.875,0.453125,0.7575757575757576,0.352112676056338,0.45454545454545453,data/local/citizen100_v17/raw/val/HOT/18049350165719025-HOT.mp4,val/HOT/18049350165719025-HOT.v17.npz,val,val_low
True,0.3493632515645019,0.75,0.6369783330000001,0.8125,0.7633928571428571,0.85,0.4473684210526316,0.0,HOW,True,0.28507685088620976,0.84375,1.562776624999998,0.875,0.859375,0.868421052631579,0.4342105263157895,0.868421052631579,True,0.28988832289668787,0.78125,1.3081597089999946,0.875,0.828125,0.8947368421052632,0.4473684210526316,0.8421052631578947,data/local/citizen100_v17/raw/train/HOW/1334132333742275-HOW.mp4,train/HOW/1334132333742275-HOW.v17.npz,train,train_low
True,0.3225204184681541,0.78125,0.4047395420000002,0.875,0.7901785714285714,0.8780487804878049,0.4675324675324675,0.0,HOW,True,0.2500146871559812,0.84375,1.383322832999994,0.875,0.859375,0.8974358974358975,0.45454545454545453,0.8846153846153846,True,0.26280901590552297,0.8125,1.26133999999999,0.875,0.84375,0.8947368421052632,0.44155844155844154,0.8552631578947368,data/local/citizen100_v17/raw/train/HOW/7666802297995068-HOW.mp4,train/HOW/7666802297995068-HOW.v17.npz,train,train_median
True,0.33211397767576534,0.8125,0.7258805829999915,0.875,0.8117559523809523,0.8666666666666667,0.3939393939393939,0.0,HOW,True,0.24769868375139842,0.78125,1.203595249999978,0.875,0.828125,0.8518518518518519,0.3484848484848485,0.8148148148148148,True,0.24918037381301392,0.78125,1.0502491250000219,0.875,0.828125,0.8518518518518519,0.3484848484848485,0.8148148148148148,data/local/citizen100_v17/raw/val/HOW/10542513580735968-HOW.mp4,val/HOW/10542513580735968-HOW.v17.npz,val,val_low
True,0.4454513686477107,0.0,0.26613841600000043,0.71875,0.24404761904761904,0.5333333333333333,0.26229508196721313,0.0,HUNGRY,True,0.3378291227327931,0.0,0.9225178750000111,0.4375,0.21875,0.4444444444444444,0.19672131147540983,0.2222222222222222,True,0.285817099704194,0.0,0.8854772500000081,0.4375,0.21875,0.45,0.14754098360655737,0.225,data/local/citizen100_v17/raw/train/HUNGRY/3031010038877062-HUNGRY.mp4,train/HUNGRY/3031010038877062-HUNGRY.v17.npz,train,train_low
True,0.19220950696237793,0.0,0.22049983399999995,0.875,0.43601190476190477,0.84,0.42857142857142855,0.0,HUNGRY,True,0.16143725635955564,0.0,0.84605745799999,0.875,0.4375,0.84,0.42857142857142855,0.42,True,0.16192103065475977,0.15625,0.8295887090000065,0.875,0.515625,0.84,0.42857142857142855,0.5,data/local/citizen100_v17/raw/train/HUNGRY/30359172301114734-HUNGRY.mp4,train/HUNGRY/30359172301114734-HUNGRY.v17.npz,train,train_median
True,0.1612222412857595,0.0,0.7544065840000087,0.875,0.4367559523809524,0.868421052631579,0.44,0.0,HUNGRY,True,0.10012015050118679,0.0,1.3605046669999865,0.875,0.4375,0.8888888888888888,0.4266666666666667,0.4444444444444444,True,0.09838908110269741,0.0,1.2577421250000214,0.875,0.4375,0.8888888888888888,0.4266666666666667,0.4444444444444444,data/local/citizen100_v17/raw/val/HUNGRY/306250682526525-HUNGRY.mp4,val/HUNGRY/306250682526525-HUNGRY.v17.npz,val,val_low
True,0.1943020577415574,0.0,0.16701754199999996,0.75,0.36904761904761907,0.75,0.3157894736842105,0.0,I,True,0.08415128367220828,0.0,0.6142350420000184,0.75,0.375,0.7333333333333333,0.2894736842105263,0.36666666666666664,True,0.08405797150103929,0.0,0.594543041999998,0.75,0.375,0.7333333333333333,0.2894736842105263,0.36666666666666664,data/local/citizen100_v17/raw/train/I/2576140497310784-ME.mp4,train/I/2576140497310784-ME.v17.npz,train,train_low
True,0.18188516171805177,0.0,0.39766266699999875,0.875,0.4226190476190476,0.8918918918918919,0.3707865168539326,0.0,I,True,0.21309227056358834,0.03125,2.0216842080000106,0.75,0.390625,0.6935483870967742,0.48314606741573035,0.3870967741935484,True,0.15760404495276434,0.0,1.723368583999985,0.875,0.4375,0.8888888888888888,0.3595505617977528,0.4444444444444444,data/local/citizen100_v17/raw/train/I/5691724461344478-ME.mp4,train/I/5691724461344478-ME.v17.npz,train,train_median
