feature_path,split,label,hand_active_output_frames,left_active_output_frames,right_active_output_frames,both_hands_active_output_frames,left_joint_completeness_when_active,right_joint_completeness_when_active,observed_point_confidence_mean,observed_point_confidence_min,detected_hand_source_frames_after_trim,detected_hand_source_frames_before_trim
train/HOT/7416561706981699-HOT.v17.npz,train,HOT,0.84375,0.09375,0.8125,0.0625,1.0,1.0,0.7325484752655029,0.1412353515625,0.8387096774193549,0.49056603773584906
train/HOT/8421220383934189-HOT.v17.npz,train,HOT,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7508194446563721,0.084228515625,0.8095238095238095,0.3269230769230769
train/HOT/9174976347516473-HOT.v17.npz,train,HOT,0.875,0.84375,0.03125,0.0,1.0,1.0,0.8026530146598816,0.144287109375,0.8709677419354839,0.4909090909090909
train/HOT/9629943991422294-HOT.v17.npz,train,HOT,0.53125,0.0625,0.53125,0.0625,1.0,1.0,0.6374289989471436,0.077880859375,0.5192307692307693,0.28125
train/HOT/9735032443497869-HOT.v17.npz,train,HOT,0.875,0.21875,0.84375,0.1875,1.0,1.0,0.7341676354408264,0.078369140625,0.8823529411764706,0.39473684210526316
train/HOW/021939327153324584-HOW.v17.npz,train,HOW,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8538581728935242,0.0877685546875,0.8823529411764706,0.33707865168539325
train/HOW/03376426509046859-HOW.v17.npz,train,HOW,0.9375,0.71875,0.9375,0.71875,1.0,1.0,0.8270841240882874,0.0777587890625,0.9230769230769231,0.5625
train/HOW/1334132333742275-HOW.v17.npz,train,HOW,0.875,0.8125,0.84375,0.78125,1.0,1.0,0.8364319205284119,0.1861572265625,0.8947368421052632,0.4473684210526316
train/HOW/21283972047425892-HOW.v17.npz,train,HOW,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8487760424613953,0.11083984375,0.8461538461538461,0.4074074074074074
train/HOW/22306165813631562-HOW.v17.npz,train,HOW,0.875,0.8125,0.8125,0.75,1.0,1.0,0.8155286312103271,0.09814453125,0.84,0.4375
train/HOW/2861187051971712-HOW.v17.npz,train,HOW,0.875,0.8125,0.84375,0.78125,1.0,1.0,0.8538212776184082,0.090087890625,0.8620689655172413,0.352112676056338
train/HOW/3119997663932217-HOW.v17.npz,train,HOW,0.875,0.78125,0.875,0.78125,1.0,1.0,0.7908443808555603,0.093994140625,0.8709677419354839,0.40298507462686567
train/HOW/4657020083869885-HOW.v17.npz,train,HOW,0.8125,0.78125,0.6875,0.65625,1.0,1.0,0.8054631948471069,0.142578125,0.8095238095238095,0.40476190476190477
train/HOW/6445699135022072-HOW.v17.npz,train,HOW,0.875,0.875,0.875,0.875,1.0,1.0,0.8408317565917969,0.079833984375,0.8947368421052632,0.3541666666666667
train/HOW/7666802297995068-HOW.v17.npz,train,HOW,0.875,0.84375,0.84375,0.8125,1.0,1.0,0.8379940986633301,0.0765380859375,0.8947368421052632,0.44155844155844154
train/HOW/8190663704033752-HOW.v17.npz,train,HOW,0.875,0.8125,0.875,0.8125,1.0,1.0,0.8495316505432129,0.1038818359375,0.8666666666666667,0.5531914893617021
train/HOW/8268472142479768-HOW.v17.npz,train,HOW,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8244674205780029,0.0782470703125,0.9069767441860465,0.527027027027027
train/HOW/8370733641565598-HOW.v17.npz,train,HOW,0.875,0.84375,0.84375,0.8125,1.0,1.0,0.8693910241127014,0.20751953125,0.8947368421052632,0.4358974358974359
train/HOW/8835516863640922-seedHOW.v17.npz,train,HOW,0.625,0.59375,0.5625,0.53125,1.0,1.0,0.7780289053916931,0.1058349609375,0.6181818181818182,0.3541666666666667
train/HOW/9117355925466168-HOW.v17.npz,train,HOW,0.875,0.84375,0.84375,0.8125,1.0,1.0,0.8620042204856873,0.11480712890625,0.8857142857142857,0.5
train/HOW/948548155363955-HOW.v17.npz,train,HOW,0.9375,0.5,0.75,0.3125,1.0,1.0,0.8346024751663208,0.5,0.9183673469387755,0.569620253164557
train/HOW/9811460119529283-HOW.v17.npz,train,HOW,0.875,0.875,0.875,0.875,1.0,1.0,0.8375087976455688,0.07861328125,0.9,0.43373493975903615
train/HUNGRY/0036168932795541675-HUNGRY.v17.npz,train,HUNGRY,0.625,0.625,0.03125,0.03125,1.0,1.0,0.6859200596809387,0.0753173828125,0.6388888888888888,0.3484848484848485
train/HUNGRY/01552866889314064-HUNGRY.v17.npz,train,HUNGRY,0.90625,0.65625,0.625,0.375,1.0,1.0,0.6844427585601807,0.076904296875,0.8857142857142857,0.7560975609756098
train/HUNGRY/08524949524247205-HUNGRY.v17.npz,train,HUNGRY,0.9375,0.9375,0.0,0.0,1.0,0.0,0.7548869848251343,0.15234375,0.9333333333333333,0.6021505376344086
train/HUNGRY/08855148657093093-HUNGRY.v17.npz,train,HUNGRY,0.875,0.0,0.875,0.0,0.0,1.0,0.7466610074043274,0.1328125,0.825,0.4342105263157895
train/HUNGRY/25239341433776796-HUNGRY.v17.npz,train,HUNGRY,0.71875,0.6875,0.125,0.09375,1.0,1.0,0.6727399826049805,0.0802001953125,0.71875,0.4791666666666667
train/HUNGRY/3031010038877062-HUNGRY.v17.npz,train,HUNGRY,0.4375,0.0625,0.375,0.0,1.0,1.0,0.6845602989196777,0.2127685546875,0.45,0.14754098360655737
train/HUNGRY/30359172301114734-HUNGRY.v17.npz,train,HUNGRY,0.875,0.15625,0.875,0.15625,1.0,1.0,0.7854856252670288,0.1849365234375,0.84,0.42857142857142855
train/HUNGRY/3622473804574782-HUNGRY.v17.npz,train,HUNGRY,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7911287546157837,0.2666015625,0.8857142857142857,0.4025974025974026
train/HUNGRY/3850535672895874-HUNGRY.v17.npz,train,HUNGRY,0.875,0.0,0.875,0.0,0.0,1.0,0.7698838710784912,0.16650390625,0.8918918918918919,0.34375
train/HUNGRY/43016432877599997-HUNGRY.v17.npz,train,HUNGRY,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7841302156448364,0.1097412109375,0.8787878787878788,0.4264705882352941
train/HUNGRY/47262000245136493-HUNGRY.v17.npz,train,HUNGRY,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7674077749252319,0.08544921875,0.8823529411764706,0.4166666666666667
train/HUNGRY/48783810292836627-HUNGRY.v17.npz,train,HUNGRY,0.46875,0.0,0.46875,0.0,0.0,1.0,0.6799142956733704,0.1121826171875,0.4375,0.2222222222222222
train/HUNGRY/7117735182398317-seedHUNGRY.v17.npz,train,HUNGRY,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7482325434684753,0.1617431640625,0.8260869565217391,0.19791666666666666
train/HUNGRY/7518611049674775-HUNGRY.v17.npz,train,HUNGRY,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7421733736991882,0.095703125,0.8823529411764706,0.46153846153846156
train/HUNGRY/761313788407632-HUNGRY.v17.npz,train,HUNGRY,0.8125,0.0,0.8125,0.0,0.0,1.0,0.8102790713310242,0.1627197265625,0.8,0.36363636363636365
train/I/0035172227152260316-ME.v17.npz,train,I,0.15625,0.0,0.15625,0.0,0.0,1.0,0.5742924213409424,0.0845947265625,0.1724137931034483,0.08928571428571429
train/I/22192344699736766-ME.v17.npz,train,I,0.8125,0.8125,0.0,0.0,1.0,0.0,0.7367485165596008,0.0831298828125,0.7777777777777778,0.358974358974359
train/I/2576140497310784-ME.v17.npz,train,I,0.75,0.0,0.75,0.0,0.0,1.0,0.7910366058349609,0.08349609375,0.7333333333333333,0.2894736842105263
train/I/4545746926162382-ME.v17.npz,train,I,0.875,0.875,0.0,0.0,1.0,0.0,0.725397527217865,0.0928955078125,0.8461538461538461,0.22916666666666666
train/I/5691724461344478-ME.v17.npz,train,I,0.875,0.875,0.0,0.0,1.0,0.0,0.7687397003173828,0.0877685546875,0.8888888888888888,0.3595505617977528
train/I/5706413352425115-ME.v17.npz,train,I,0.8125,0.0625,0.8125,0.0625,1.0,1.0,0.7559575438499451,0.1229248046875,0.8,0.32
train/I/6366246076484883-ME.v17.npz,train,I,0.8125,0.0625,0.75,0.0,1.0,1.0,0.714171826839447,0.076171875,0.8,0.4878048780487805
train/I/6411588958209695-ME.v17.npz,train,I,0.875,0.0,0.875,0.0,0.0,1.0,0.7691028118133545,0.0867919921875,0.8571428571428571,0.5454545454545454
train/I/6421087005073287-ME.v17.npz,train,I,0.375,0.03125,0.375,0.03125,1.0,1.0,0.6690381765365601,0.123291015625,0.34375,0.1506849315068493
train/I/6882259554153813-seedME.v17.npz,train,I,0.8125,0.0,0.8125,0.0,0.0,1.0,0.801435649394989,0.0848388671875,0.8,0.16666666666666666
train/I/7227128162421703-ME.v17.npz,train,I,0.875,0.0,0.875,0.0,0.0,1.0,0.7865250110626221,0.087158203125,0.8461538461538461,0.46808510638297873
train/I/7378759651365803-ME.v17.npz,train,I,0.8125,0.0,0.8125,0.0,0.0,1.0,0.783706784248352,0.0933837890625,0.8333333333333334,0.2777777777777778
train/I/8334054758517455-ME.v17.npz,train,I,0.875,0.0,0.875,0.0,0.0,1.0,0.7613756656646729,0.087646484375,0.8709677419354839,0.28125
train/IMPORTANT/06954713165326609-IMPORTANT.v17.npz,train,IMPORTANT,0.8125,0.78125,0.8125,0.78125,1.0,1.0,0.7969571948051453,0.1131591796875,0.7727272727272727,0.38636363636363635
train/IMPORTANT/07554515093125014-IMPORTANT.v17.npz,train,IMPORTANT,0.78125,0.6875,0.6875,0.59375,1.0,1.0,0.7332768440246582,0.1837158203125,0.7560975609756098,0.3974358974358974
train/IMPORTANT/08878239758122808-seedIMPORTANT.v17.npz,train,IMPORTANT,0.875,0.84375,0.875,0.84375,1.0,1.0,0.7671709656715393,0.1884765625,0.7777777777777778,0.21875
train/IMPORTANT/17086913974766027-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.71875,0.65625,0.5,1.0,1.0,0.7527458071708679,0.0836181640625,0.8076923076923077,0.35
train/IMPORTANT/370610299522377-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.875,0.78125,0.78125,1.0,1.0,0.7426891326904297,0.10498046875,0.8235294117647058,0.2916666666666667
train/IMPORTANT/4082734517724067-IMPORTANT.v17.npz,train,IMPORTANT,0.65625,0.34375,0.59375,0.28125,1.0,1.0,0.7436294555664062,0.079833984375,0.5698924731182796,0.5520833333333334
train/IMPORTANT/4118375680000119-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.78125,0.875,0.78125,1.0,1.0,0.8040563464164734,0.08154296875,0.84375,0.47368421052631576
train/IMPORTANT/4210148333270056-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.875,0.71875,0.71875,1.0,1.0,0.8021747469902039,0.1153564453125,0.8478260869565217,0.40625
train/IMPORTANT/6967212276629662-IMPORTANT.v17.npz,train,IMPORTANT,0.9375,0.84375,0.90625,0.8125,1.0,1.0,0.7852693200111389,0.0787353515625,0.9322033898305084,0.5978260869565217
train/IMPORTANT/7155317465236861-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.78125,0.875,0.78125,1.0,1.0,0.8235862851142883,0.09716796875,0.8823529411764706,0.5357142857142857
train/IMPORTANT/8843181311421591-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.875,0.875,0.875,1.0,1.0,0.8264623284339905,0.2037353515625,0.8857142857142857,0.45588235294117646
train/IMPORTANT/8955353773075074-IMPORTANT.v17.npz,train,IMPORTANT,0.6875,0.65625,0.5625,0.53125,1.0,1.0,0.7895838022232056,0.079345703125,0.65,0.5735294117647058
train/IMPORTANT/937747453721459-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.875,0.59375,0.59375,1.0,1.0,0.8236436247825623,0.0880126953125,0.8666666666666667,0.36619718309859156
train/IMPORTANT/9832217016265519-IMPORTANT.v17.npz,train,IMPORTANT,0.875,0.78125,0.875,0.78125,1.0,1.0,0.7330650687217712,0.0789794921875,0.813953488372093,0.49295774647887325
train/KNOW/025800900162109563-KNOW.v17.npz,train,KNOW,0.53125,0.0,0.53125,0.0,0.0,1.0,0.6559329032897949,0.0927734375,0.49056603773584906,0.2708333333333333
train/KNOW/0932553475843072-KNOW.v17.npz,train,KNOW,0.875,0.875,0.0,0.0,1.0,0.0,0.7382720112800598,0.076416015625,0.9047619047619048,0.475
train/KNOW/11994695058883398-KNOW.v17.npz,train,KNOW,0.78125,0.78125,0.0,0.0,1.0,0.0,0.7611017227172852,0.080078125,0.8222222222222222,0.42045454545454547
train/KNOW/1431969749910329-KNOW.v17.npz,train,KNOW,0.875,0.03125,0.875,0.03125,1.0,1.0,0.6783642172813416,0.0982666015625,0.8947368421052632,0.40476190476190477
train/KNOW/2503930490736366-KNOW.v17.npz,train,KNOW,0.875,0.0625,0.8125,0.0,1.0,1.0,0.7620919942855835,0.113525390625,0.8888888888888888,0.3333333333333333
train/KNOW/28781278008680844-KNOW.v17.npz,train,KNOW,0.9375,0.9375,0.40625,0.40625,1.0,1.0,0.7632154226303101,0.0806884765625,0.9523809523809523,0.9302325581395349
train/KNOW/35480630391441204-KNOW.v17.npz,train,KNOW,0.875,0.0,0.875,0.0,0.0,1.0,0.7515630722045898,0.0911865234375,0.8620689655172413,0.38461538461538464
train/KNOW/44287895160245094-KNOW.v17.npz,train,KNOW,0.875,0.28125,0.875,0.28125,1.0,1.0,0.7268527150154114,0.365966796875,0.8518518518518519,0.38333333333333336
train/KNOW/5769834749413745-KNOW.v17.npz,train,KNOW,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7109585404396057,0.1373291015625,0.7894736842105263,0.2631578947368421
train/KNOW/6589842343221302-seedKNOW.v17.npz,train,KNOW,0.8125,0.1875,0.8125,0.1875,1.0,1.0,0.6972691416740417,0.1392822265625,0.8181818181818182,0.1875
train/KNOW/6724485649936158-KNOW.v17.npz,train,KNOW,0.875,0.03125,0.84375,0.0,1.0,1.0,0.753308117389679,0.0755615234375,0.8571428571428571,0.4
train/KNOW/7801346725394491-KNOW.v17.npz,train,KNOW,0.875,0.875,0.0625,0.0625,1.0,1.0,0.7458541393280029,0.086669921875,0.875,0.45161290322580644
train/KNOW/8305026742098571-KNOW.v17.npz,train,KNOW,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7796995639801025,0.09521484375,0.7777777777777778,0.25925925925925924
train/KNOW/8723506669377621-KNOW.v17.npz,train,KNOW,0.875,0.0,0.875,0.0,0.0,1.0,0.7369487881660461,0.078369140625,0.84,0.39622641509433965
train/LANGUAGE/2471707461204955-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.78125,0.75,0.65625,1.0,1.0,0.8342317938804626,0.09814453125,0.8823529411764706,0.4918032786885246
train/LANGUAGE/32857613945090347-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.65625,0.84375,0.625,1.0,1.0,0.8342325091362,0.2305908203125,0.8787878787878788,0.46774193548387094
train/LANGUAGE/4297528325102056-seedLANGUAGE.v17.npz,train,LANGUAGE,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8053565621376038,0.0887451171875,0.8461538461538461,0.22916666666666666
train/LANGUAGE/43564942059450074-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.84375,0.34375,0.3125,1.0,1.0,0.8083075284957886,0.1903076171875,0.8441558441558441,0.8441558441558441
train/LANGUAGE/4466295828365876-LANGUAGE.v17.npz,train,LANGUAGE,0.9375,0.84375,0.9375,0.84375,1.0,1.0,0.849829375743866,0.1505126953125,0.9166666666666666,0.5641025641025641
train/LANGUAGE/5231280042414825-LANGUAGE.v17.npz,train,LANGUAGE,0.8125,0.6875,0.8125,0.6875,1.0,1.0,0.731274425983429,0.0821533203125,0.7647058823529411,0.28888888888888886
train/LANGUAGE/5276054380612889-LANGUAGE.v17.npz,train,LANGUAGE,0.8125,0.8125,0.6875,0.6875,1.0,1.0,0.754041850566864,0.10302734375,0.7894736842105263,0.3409090909090909
train/LANGUAGE/738726624534245-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.875,0.75,0.75,1.0,1.0,0.7611311674118042,0.07763671875,0.8529411764705882,0.3020833333333333
train/LANGUAGE/7540291860771398-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.84375,0.875,0.84375,1.0,1.0,0.7949522137641907,0.110107421875,0.8888888888888888,0.5333333333333333
train/LANGUAGE/7692389896758218-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.875,0.8125,0.8125,1.0,1.0,0.8282790184020996,0.0751953125,0.8888888888888888,0.47058823529411764
train/LANGUAGE/7821431843677003-LANGUAGE.v17.npz,train,LANGUAGE,0.59375,0.59375,0.3125,0.3125,1.0,1.0,0.6940514445304871,0.080322265625,0.5277777777777778,0.296875
train/LANGUAGE/7874516908978064-LANGUAGE.v17.npz,train,LANGUAGE,0.8125,0.78125,0.8125,0.78125,1.0,1.0,0.8240125179290771,0.0858154296875,0.8333333333333334,0.46511627906976744
train/LANGUAGE/8397034314321841-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.78125,0.875,0.78125,1.0,1.0,0.8017757534980774,0.0775146484375,0.8709677419354839,0.28125
train/LANGUAGE/9558797383398827-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.78125,0.875,0.78125,1.0,1.0,0.7702445983886719,0.112060546875,0.875,0.4861111111111111
train/LANGUAGE/9764117165063466-LANGUAGE.v17.npz,train,LANGUAGE,0.875,0.46875,0.875,0.46875,1.0,1.0,0.7411313056945801,0.1048583984375,0.8214285714285714,0.4423076923076923
train/LEARN/003104967374903289-LEARN.v17.npz,train,LEARN,0.875,0.0,0.875,0.0,0.0,1.0,0.7690804600715637,0.1680908203125,0.7741935483870968,0.3870967741935484
train/LEARN/02289895371863082-LEARN.v17.npz,train,LEARN,0.875,0.0,0.875,0.0,0.0,1.0,0.7685760259628296,0.0750732421875,0.8709677419354839,0.3176470588235294
train/LEARN/16584929726965836-LEARN.v17.npz,train,LEARN,0.75,0.6875,0.75,0.6875,1.0,1.0,0.6948924660682678,0.27734375,0.7333333333333333,0.2972972972972973
train/LEARN/20965467088651524-LEARN.v17.npz,train,LEARN,0.875,0.0,0.875,0.0,0.0,1.0,0.8216003775596619,0.2200927734375,0.9047619047619048,0.3958333333333333
train/LEARN/22509831535531588-LEARN.v17.npz,train,LEARN,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7089021801948547,0.0889892578125,0.825,0.4714285714285714
train/LEARN/2918614747304418-LEARN.v17.npz,train,LEARN,0.875,0.0,0.875,0.0,0.0,1.0,0.7373324632644653,0.0877685546875,0.8108108108108109,0.410958904109589
train/LEARN/30110588558485074-LEARN.v17.npz,train,LEARN,0.875,0.65625,0.875,0.65625,1.0,1.0,0.8138516545295715,0.0762939453125,0.9111111111111111,0.4270833333333333
train/LEARN/42853167798970104-LEARN.v17.npz,train,LEARN,0.8125,0.8125,0.78125,0.78125,1.0,1.0,0.7550435066223145,0.102783203125,0.8260869565217391,0.3958333333333333
train/LEARN/5457979445491012-LEARN.v17.npz,train,LEARN,0.8125,0.75,0.8125,0.75,1.0,1.0,0.720733642578125,0.095458984375,0.7894736842105263,0.32608695652173914
train/LEARN/6126553469796956-LEARN.v17.npz,train,LEARN,0.84375,0.71875,0.75,0.625,1.0,1.0,0.7515903115272522,0.111083984375,0.7962962962962963,0.4479166666666667
train/LEARN/6433677117622094-LEARN.v17.npz,train,LEARN,0.9375,0.84375,0.875,0.78125,1.0,1.0,0.7500505447387695,0.0841064453125,0.9107142857142857,0.5368421052631579
train/LEARN/6871798036853238-seedLEARN.v17.npz,train,LEARN,0.875,0.84375,0.78125,0.75,1.0,1.0,0.6933257579803467,0.1346435546875,0.8518518518518519,0.23958333333333334
train/LEARN/6919715917732598-LEARN.v17.npz,train,LEARN,0.875,0.71875,0.84375,0.6875,1.0,1.0,0.7087974548339844,0.09619140625,0.8571428571428571,0.35294117647058826
train/LEARN/7373699847035962-LEARN.v17.npz,train,LEARN,0.8125,0.4375,0.625,0.25,1.0,1.0,0.7394934892654419,0.0875244140625,0.8095238095238095,0.3148148148148148
train/LEARN/8356772257248806-LEARN.v17.npz,train,LEARN,0.875,0.6875,0.78125,0.59375,1.0,1.0,0.7688946723937988,0.0797119140625,0.9024390243902439,0.43023255813953487
train/LESS/025934577509988177-LESS.v17.npz,train,LESS,0.8125,0.0625,0.75,0.0,1.0,1.0,0.738358736038208,0.1575927734375,0.8,0.34782608695652173
train/LESS/06835081820948452-LESS.v17.npz,train,LESS,0.875,0.8125,0.875,0.8125,1.0,1.0,0.8229397535324097,0.0810546875,0.9130434782608695,0.4375
train/LESS/12360128682291482-LESS.v17.npz,train,LESS,0.875,0.625,0.875,0.625,1.0,1.0,0.8096252679824829,0.086181640625,0.8571428571428571,0.3287671232876712
train/LESS/42298974601594974-LESS.v17.npz,train,LESS,0.9375,0.78125,0.9375,0.78125,1.0,1.0,0.7449230551719666,0.075439453125,0.9,0.4838709677419355
train/LESS/44924622999479924-LESS.v17.npz,train,LESS,0.875,0.34375,0.875,0.34375,1.0,1.0,0.8247367143630981,0.11212158203125,0.8666666666666667,0.4727272727272727
train/LESS/5517947193894646-LESS.v17.npz,train,LESS,0.875,0.75,0.875,0.75,1.0,1.0,0.7802368998527527,0.105224609375,0.9047619047619048,0.6551724137931034
train/LESS/5607471755343187-LESS.v17.npz,train,LESS,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7335892915725708,0.278076171875,0.631578947368421,0.25
train/LESS/7172635775819549-LESS.v17.npz,train,LESS,0.75,0.34375,0.75,0.34375,1.0,1.0,0.9410103559494019,0.11834716796875,0.7333333333333333,0.20754716981132076
train/LESS/7473791011085458-LESS.v17.npz,train,LESS,0.875,0.84375,0.84375,0.8125,1.0,1.0,0.8266919255256653,0.0753173828125,0.8974358974358975,0.5072463768115942
train/LESS/7640687420997381-LESS.v17.npz,train,LESS,0.875,0.65625,0.84375,0.625,1.0,1.0,0.8548141717910767,0.5,0.875,0.5283018867924528
train/LESS/775934637445302-LESS.v17.npz,train,LESS,0.875,0.5625,0.8125,0.5,1.0,1.0,0.767585813999176,0.1119384765625,0.8974358974358975,0.4605263157894737
train/LESS/7958050019646907-seedLESS.v17.npz,train,LESS,0.6875,0.40625,0.625,0.34375,1.0,1.0,0.7182498574256897,0.0804443359375,0.6956521739130435,0.6666666666666666
train/LESS/818702114612541-LESS.v17.npz,train,LESS,0.96875,0.6875,0.5,0.21875,1.0,1.0,0.6804929375648499,0.0853271484375,0.9137931034482759,0.6883116883116883
train/LESS/8308388879493478-LESS.v17.npz,train,LESS,0.6875,0.3125,0.6875,0.3125,1.0,1.0,0.7178044319152832,0.1640625,0.7096774193548387,0.38596491228070173
train/LIKE/030195387372940363-LIKE.v17.npz,train,LIKE,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7859895825386047,0.124267578125,0.6956521739130435,0.24242424242424243
train/LIKE/05351672702445809-LIKE.v17.npz,train,LIKE,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7878801226615906,0.0997314453125,0.7222222222222222,0.2708333333333333
train/LIKE/23961420213829476-LIKE.v17.npz,train,LIKE,0.875,0.0,0.875,0.0,0.0,1.0,0.8017305731773376,0.1541748046875,0.8666666666666667,0.36619718309859156
train/LIKE/2935343968735329-LIKE.v17.npz,train,LIKE,0.875,0.875,0.0,0.0,1.0,0.0,0.8353801369667053,0.5,0.8823529411764706,0.4838709677419355
train/LIKE/30651763223309914-LIKE.v17.npz,train,LIKE,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7274602651596069,0.09033203125,0.8620689655172413,0.5681818181818182
train/LIKE/3221250728567113-LIKE.v17.npz,train,LIKE,0.8125,0.0,0.8125,0.0,0.0,1.0,0.7117992639541626,0.1180419921875,0.8695652173913043,0.4166666666666667
train/LIKE/4726973530309644-LIKE.v17.npz,train,LIKE,0.5625,0.0,0.5625,0.0,0.0,1.0,0.6679805517196655,0.091796875,0.5344827586206896,0.3229166666666667
train/LIKE/48852938778695965-LIKE.v17.npz,train,LIKE,1.0,1.0,0.46875,0.46875,1.0,1.0,0.7945692539215088,0.1312255859375,1.0,1.0
train/LIKE/6108042704274992-LIKE.v17.npz,train,LIKE,0.8125,0.0,0.8125,0.0,0.0,1.0,0.8307999968528748,0.09173583984375,0.8181818181818182,0.46153846153846156
train/LIKE/6263439546385057-seedLIKE.v17.npz,train,LIKE,0.625,0.125,0.53125,0.03125,1.0,1.0,0.6543065309524536,0.0758056640625,0.5352112676056338,0.3958333333333333
train/LIKE/6408927707140595-LIKE.v17.npz,train,LIKE,0.875,0.03125,0.84375,0.0,1.0,1.0,0.7245704531669617,0.0889892578125,0.8571428571428571,0.42857142857142855
train/LIKE/6630595446275149-LIKE.v17.npz,train,LIKE,0.875,0.0,0.875,0.0,0.0,1.0,0.7561444044113159,0.12091064453125,0.7941176470588235,0.28125
train/LIKE/7707078264255762-LIKE.v17.npz,train,LIKE,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7427704334259033,0.09423828125,0.8148148148148148,0.39285714285714285
train/LIKE/7921297303573938-LIKE.v17.npz,train,LIKE,0.8125,0.03125,0.78125,0.0,1.0,1.0,0.8228759765625,0.0855712890625,0.8260869565217391,0.3333333333333333
train/LIKE/8273164081850686-LIKE.v17.npz,train,LIKE,0.875,0.875,0.0,0.0,1.0,0.0,0.7615939974784851,0.12451171875,0.8918918918918919,0.4925373134328358
train/LISTEN/025204171933608244-LISTEN.v17.npz,train,LISTEN,0.875,0.03125,0.875,0.03125,1.0,1.0,0.7848005294799805,0.1412353515625,0.9024390243902439,0.3854166666666667
train/LISTEN/042692844819531395-LISTEN.v17.npz,train,LISTEN,0.9375,0.9375,0.03125,0.03125,1.0,1.0,0.742152988910675,0.125,0.8958333333333334,0.581081081081081
train/LISTEN/15025494439377618-LISTEN.v17.npz,train,LISTEN,0.8125,0.03125,0.78125,0.0,1.0,1.0,0.7498641610145569,0.10498046875,0.8260869565217391,0.40425531914893614
train/LISTEN/1615641107602217-LISTEN.v17.npz,train,LISTEN,0.9375,0.9375,0.84375,0.84375,1.0,1.0,0.8186888694763184,0.0823974609375,0.9183673469387755,0.5056179775280899
train/LISTEN/3020669935390441-seedLISTEN.v17.npz,train,LISTEN,0.84375,0.03125,0.8125,0.0,1.0,1.0,0.7889370918273926,0.1180419921875,0.8936170212765957,0.4375
train/LISTEN/30216552906832983-LISTEN.v17.npz,train,LISTEN,0.8125,0.21875,0.78125,0.1875,1.0,1.0,0.872676432132721,0.290283203125,0.8181818181818182,0.24324324324324326
train/LISTEN/5919257882722226-LISTEN.v17.npz,train,LISTEN,0.875,0.0,0.875,0.0,0.0,1.0,0.8005821704864502,0.1868896484375,0.8620689655172413,0.46296296296296297
train/LISTEN/6734665206220465-LISTEN.v17.npz,train,LISTEN,0.8125,0.09375,0.78125,0.0625,1.0,1.0,0.7499363422393799,0.0887451171875,0.8181818181818182,0.36
train/LISTEN/6855595996582029-LISTEN.v17.npz,train,LISTEN,0.875,0.0,0.875,0.0,0.0,1.0,0.798925518989563,0.086181640625,0.8857142857142857,0.5535714285714286
train/LISTEN/8821978918389293-LISTEN.v17.npz,train,LISTEN,0.8125,0.03125,0.78125,0.0,1.0,1.0,0.8211389780044556,0.15234375,0.8181818181818182,0.375
train/LISTEN/9274530293728671-LISTEN.v17.npz,train,LISTEN,0.875,0.0625,0.875,0.0625,1.0,1.0,0.7734801173210144,0.15185546875,0.9047619047619048,0.4810126582278481
train/LISTEN/937803544366357-LISTEN.v17.npz,train,LISTEN,0.875,0.0625,0.875,0.0625,1.0,1.0,0.773422360420227,0.0814208984375,0.8823529411764706,0.46153846153846156
train/LOVE/0018378274808692474-LOVE.v17.npz,train,LOVE,0.875,0.875,0.5625,0.5625,1.0,1.0,0.799505889415741,0.1021728515625,0.8387096774193549,0.41935483870967744
