split,class_index,canonical_label,raw_gloss,asl_lex_code,participant,video,archive_member,destination,compressed_bytes,uncompressed_bytes,zip_crc32,zip_header_offset,zip_compression
train,19,YES,YES,G_03_074,P29,15689453699180178-YES.mp4,ASL_Citizen/videos/15689453699180178-YES.mp4,data/local/citizen100_v17/raw/train/YES/15689453699180178-YES.mp4,369913,370492,436c3974,43204346310,8
train,19,YES,YES,G_03_074,P34,16728596536749274-YES.mp4,ASL_Citizen/videos/16728596536749274-YES.mp4,data/local/citizen100_v17/raw/train/YES/16728596536749274-YES.mp4,506330,546319,baa9db06,7722549134,8
train,19,YES,YES,G_03_074,P27,32941176670637984-YES.mp4,ASL_Citizen/videos/32941176670637984-YES.mp4,data/local/citizen100_v17/raw/train/YES/32941176670637984-YES.mp4,305686,330968,416db738,43707552835,8
train,19,YES,YES,G_03_074,P14,38970444942928073-YES.mp4,ASL_Citizen/videos/38970444942928073-YES.mp4,data/local/citizen100_v17/raw/train/YES/38970444942928073-YES.mp4,356721,387340,c77c92c1,27827425759,8
train,19,YES,YES,G_03_074,P37,44146024789241256-YES.mp4,ASL_Citizen/videos/44146024789241256-YES.mp4,data/local/citizen100_v17/raw/train/YES/44146024789241256-YES.mp4,380028,410763,6b1f3ee8,43019613053,8
train,19,YES,YES,G_03_074,P52,6358167662084229-seedYES.mp4,ASL_Citizen/videos/6358167662084229-seedYES.mp4,data/local/citizen100_v17/raw/train/YES/6358167662084229-seedYES.mp4,505352,552782,8ad79906,45313664722,8
train,19,YES,YES,G_03_074,P31,709429051156695-YES.mp4,ASL_Citizen/videos/709429051156695-YES.mp4,data/local/citizen100_v17/raw/train/YES/709429051156695-YES.mp4,559571,610403,2e8f2b89,7492618921,8
train,19,YES,YES,G_03_074,P50,7199140986089654-YES.mp4,ASL_Citizen/videos/7199140986089654-YES.mp4,data/local/citizen100_v17/raw/train/YES/7199140986089654-YES.mp4,553806,597530,afb39f90,42977029312,8
train,19,YES,YES,G_03_074,P37,8699610978899361-YES.mp4,ASL_Citizen/videos/8699610978899361-YES.mp4,data/local/citizen100_v17/raw/train/YES/8699610978899361-YES.mp4,398429,428732,f71432a2,26447101055,8
train,19,YES,YES,G_03_074,P24,9009854854743657-YES.mp4,ASL_Citizen/videos/9009854854743657-YES.mp4,data/local/citizen100_v17/raw/train/YES/9009854854743657-YES.mp4,380660,416729,d4721114,14848260299,8
train,19,YES,YES,G_03_074,P29,9092689562509508-YES.mp4,ASL_Citizen/videos/9092689562509508-YES.mp4,data/local/citizen100_v17/raw/train/YES/9092689562509508-YES.mp4,377790,378400,c1e9e686,40380948999,8
train,19,YES,YES,G_03_074,P46,9953610281521326-YES.mp4,ASL_Citizen/videos/9953610281521326-YES.mp4,data/local/citizen100_v17/raw/train/YES/9953610281521326-YES.mp4,2339600,2350890,88c57105,25890678492,8
train,20,NO,NO,C_03_041,P31,01379619951634381-NO.mp4,ASL_Citizen/videos/01379619951634381-NO.mp4,data/local/citizen100_v17/raw/train/NO/01379619951634381-NO.mp4,518973,566103,6e33deb4,42844991078,8
train,20,NO,NO,C_03_041,P37,09714329486323847-NO.mp4,ASL_Citizen/videos/09714329486323847-NO.mp4,data/local/citizen100_v17/raw/train/NO/09714329486323847-NO.mp4,273826,295951,25074012,9395808474,8
train,20,NO,NO,C_03_041,P16,2140134632834978-NO.mp4,ASL_Citizen/videos/2140134632834978-NO.mp4,data/local/citizen100_v17/raw/train/NO/2140134632834978-NO.mp4,460569,500664,426786bf,7380704717,8
train,20,NO,NO,C_03_041,P52,2688720555507844-seedNO.mp4,ASL_Citizen/videos/2688720555507844-seedNO.mp4,data/local/citizen100_v17/raw/train/NO/2688720555507844-seedNO.mp4,634476,690605,ef23ca82,33477235110,8
train,20,NO,NO,C_03_041,P14,370678413428154-NO.mp4,ASL_Citizen/videos/370678413428154-NO.mp4,data/local/citizen100_v17/raw/train/NO/370678413428154-NO.mp4,328699,357797,cd40afbd,33575095533,8
train,20,NO,NO,C_03_041,P36,3919396171653571-NO.mp4,ASL_Citizen/videos/3919396171653571-NO.mp4,data/local/citizen100_v17/raw/train/NO/3919396171653571-NO.mp4,313694,338698,511d788b,38776136376,8
train,20,NO,NO,C_03_041,P40,5082858473744953-NO.mp4,ASL_Citizen/videos/5082858473744953-NO.mp4,data/local/citizen100_v17/raw/train/NO/5082858473744953-NO.mp4,634812,687296,53ae150f,14696460548,8
train,20,NO,NO,C_03_041,P23,5309657970849855-NO.mp4,ASL_Citizen/videos/5309657970849855-NO.mp4,data/local/citizen100_v17/raw/train/NO/5309657970849855-NO.mp4,587633,639514,55f572df,18094209180,8
train,20,NO,NO,C_03_041,P43,5372668319999747-NO.mp4,ASL_Citizen/videos/5372668319999747-NO.mp4,data/local/citizen100_v17/raw/train/NO/5372668319999747-NO.mp4,345262,375414,2e20e783,16315862859,8
train,20,NO,NO,C_03_041,P50,6137110171725737-NO.mp4,ASL_Citizen/videos/6137110171725737-NO.mp4,data/local/citizen100_v17/raw/train/NO/6137110171725737-NO.mp4,493116,533132,6ea3d296,29010854730,8
train,20,NO,NO,C_03_041,P11,6901051427765104-NO.mp4,ASL_Citizen/videos/6901051427765104-NO.mp4,data/local/citizen100_v17/raw/train/NO/6901051427765104-NO.mp4,303563,328928,8b48ed99,26548297124,8
train,20,NO,NO,C_03_041,P33,7932042062420475-NO.mp4,ASL_Citizen/videos/7932042062420475-NO.mp4,data/local/citizen100_v17/raw/train/NO/7932042062420475-NO.mp4,901583,983055,1cb82c8f,38541799601,8
train,20,NO,NO,C_03_041,P2,7973429116215278-NO.mp4,ASL_Citizen/videos/7973429116215278-NO.mp4,data/local/citizen100_v17/raw/train/NO/7973429116215278-NO.mp4,422394,422857,65d02796,212189658,8
train,20,NO,NO,C_03_041,P29,9616432008129339-NO.mp4,ASL_Citizen/videos/9616432008129339-NO.mp4,data/local/citizen100_v17/raw/train/NO/9616432008129339-NO.mp4,683476,684202,f930ccd4,5746994751,8
train,20,NO,NO,C_03_041,P27,9644130188424822-NO.mp4,ASL_Citizen/videos/9644130188424822-NO.mp4,data/local/citizen100_v17/raw/train/NO/9644130188424822-NO.mp4,362175,395096,c214f3e5,26756909494,8
train,20,NO,NO,C_03_041,P51,9979731168048327-NO.mp4,ASL_Citizen/videos/9979731168048327-NO.mp4,data/local/citizen100_v17/raw/train/NO/9979731168048327-NO.mp4,354325,386547,61ef1db8,40114006489,8
train,21,MAYBE,MAYBE,B_03_022,P7,07634524313415914-MAYBE.mp4,ASL_Citizen/videos/07634524313415914-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/07634524313415914-MAYBE.mp4,495664,538457,da84a4dc,34924510880,8
train,21,MAYBE,MAYBE,B_03_022,P30,290396871959852-MAYBE.mp4,ASL_Citizen/videos/290396871959852-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/290396871959852-MAYBE.mp4,797774,866569,6686ecbf,21615987512,8
train,21,MAYBE,MAYBE,B_03_022,P31,30759668963891773-MAYBE.mp4,ASL_Citizen/videos/30759668963891773-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/30759668963891773-MAYBE.mp4,469135,512886,898fd5d1,45010722718,8
train,21,MAYBE,MAYBE,B_03_022,P33,35346895720914806-MAYBE.mp4,ASL_Citizen/videos/35346895720914806-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/35346895720914806-MAYBE.mp4,974238,1059890,0d096265,41122944443,8
train,21,MAYBE,MAYBE,B_03_022,P40,41374941112749775-MAYBE.mp4,ASL_Citizen/videos/41374941112749775-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/41374941112749775-MAYBE.mp4,554820,599970,faee4023,35377501133,8
train,21,MAYBE,MAYBE,B_03_022,P37,5362769992680791-MAYBE.mp4,ASL_Citizen/videos/5362769992680791-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/5362769992680791-MAYBE.mp4,368796,398479,1b0f4df1,35779873411,8
train,21,MAYBE,MAYBE,B_03_022,P36,7008751078684894-MAYBE.mp4,ASL_Citizen/videos/7008751078684894-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/7008751078684894-MAYBE.mp4,505070,544888,3105bc3d,10032545072,8
train,21,MAYBE,MAYBE,B_03_022,P27,7214939757364489-MAYBE.mp4,ASL_Citizen/videos/7214939757364489-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/7214939757364489-MAYBE.mp4,317452,343394,a66c6a69,4667830777,8
train,21,MAYBE,MAYBE,B_03_022,P11,7636836654101908-MAYBE.mp4,ASL_Citizen/videos/7636836654101908-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/7636836654101908-MAYBE.mp4,325064,351808,399a656c,40859345410,8
train,21,MAYBE,MAYBE,B_03_022,P51,8056429568724497-MAYBE.mp4,ASL_Citizen/videos/8056429568724497-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/8056429568724497-MAYBE.mp4,386102,422106,5478ad34,39357602586,8
train,21,MAYBE,MAYBE,B_03_022,P52,8618010888532455-seedMAYBE.mp4,ASL_Citizen/videos/8618010888532455-seedMAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/8618010888532455-seedMAYBE.mp4,755744,824830,79771261,25179656319,8
train,21,MAYBE,MAYBE,B_03_022,P16,8747461687045561-MAYBE.mp4,ASL_Citizen/videos/8747461687045561-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/8747461687045561-MAYBE.mp4,383730,414419,18c8aadc,17311780044,8
train,21,MAYBE,MAYBE,B_03_022,P29,9412306887603408-MAYBE.mp4,ASL_Citizen/videos/9412306887603408-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/9412306887603408-MAYBE.mp4,470347,470959,578d24de,8891939771,8
train,21,MAYBE,MAYBE,B_03_022,P50,9675060825507151-MAYBE.mp4,ASL_Citizen/videos/9675060825507151-MAYBE.mp4,data/local/citizen100_v17/raw/train/MAYBE/9675060825507151-MAYBE.mp4,454360,490883,e1a19ee1,10985799026,8
train,22,HELP,HELP,D_01_042,P20,07603691172028904-HELP.mp4,ASL_Citizen/videos/07603691172028904-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/07603691172028904-HELP.mp4,537713,580772,d06260e4,43497201073,8
train,22,HELP,HELP,D_01_042,P52,09953879192572268-seedHELP.mp4,ASL_Citizen/videos/09953879192572268-seedHELP.mp4,data/local/citizen100_v17/raw/train/HELP/09953879192572268-seedHELP.mp4,934030,1018951,bd5aaf07,4406457599,8
train,22,HELP,HELP,D_01_042,P40,12979829347320937-HELP.mp4,ASL_Citizen/videos/12979829347320937-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/12979829347320937-HELP.mp4,573371,622119,c3a563b7,33431094576,8
train,22,HELP,HELP,D_01_042,P33,15046472702938374-HELP.mp4,ASL_Citizen/videos/15046472702938374-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/15046472702938374-HELP.mp4,1052658,1146963,f1378fee,41231454467,8
train,22,HELP,HELP,D_01_042,P31,1512241224851143-HELP.mp4,ASL_Citizen/videos/1512241224851143-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/1512241224851143-HELP.mp4,581132,632540,e3fae03c,18335449418,8
train,22,HELP,HELP,D_01_042,P29,3557945550706938-HELP.mp4,ASL_Citizen/videos/3557945550706938-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/3557945550706938-HELP.mp4,622299,623712,cb1403a0,597192034,8
train,22,HELP,HELP,D_01_042,P14,4206186890939383-HELP.mp4,ASL_Citizen/videos/4206186890939383-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/4206186890939383-HELP.mp4,432810,467400,287beab8,3253004159,8
train,22,HELP,HELP,D_01_042,P30,5574926687456125-HELP.mp4,ASL_Citizen/videos/5574926687456125-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/5574926687456125-HELP.mp4,485216,526701,9773cf28,3512824100,8
train,22,HELP,HELP,D_01_042,P16,6967335705063062-HELP.mp4,ASL_Citizen/videos/6967335705063062-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/6967335705063062-HELP.mp4,579276,628233,7e6d1634,31548860596,8
train,22,HELP,HELP,D_01_042,P4,7616988400005291-HELP.mp4,ASL_Citizen/videos/7616988400005291-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/7616988400005291-HELP.mp4,759557,827478,b8426e32,19027549817,8
train,22,HELP,HELP,D_01_042,P11,8646796456836814-HELP.mp4,ASL_Citizen/videos/8646796456836814-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/8646796456836814-HELP.mp4,300053,323871,0b89d21b,45882127362,8
train,22,HELP,HELP,D_01_042,P37,9437772948180145-HELP.mp4,ASL_Citizen/videos/9437772948180145-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/9437772948180145-HELP.mp4,363944,393573,5897912e,16935382577,8
train,22,HELP,HELP,D_01_042,P29,9483688560737478-HELP.mp4,ASL_Citizen/videos/9483688560737478-HELP.mp4,data/local/citizen100_v17/raw/train/HELP/9483688560737478-HELP.mp4,448980,449897,6d765001,20978607161,8
train,23,WANT,WANT1,E_01_025,P16,08375958886756041-WANT 2.mp4,ASL_Citizen/videos/08375958886756041-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/08375958886756041-WANT 2.mp4,428802,461844,c895823b,15871504127,8
train,23,WANT,WANT1,E_01_025,P29,08859845078833506-WANT 2.mp4,ASL_Citizen/videos/08859845078833506-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/08859845078833506-WANT 2.mp4,699768,700346,1aa7dd88,3270950545,8
train,23,WANT,WANT1,E_01_025,P25,14991994807763365-WANT 2.mp4,ASL_Citizen/videos/14991994807763365-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/14991994807763365-WANT 2.mp4,502601,545061,885fe879,35825329325,8
train,23,WANT,WANT1,E_01_025,P11,1783184424273636-WANT 2.mp4,ASL_Citizen/videos/1783184424273636-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/1783184424273636-WANT 2.mp4,401243,436172,fb5e99d1,37907067428,8
train,23,WANT,WANT1,E_01_025,P30,19958109281644143-WANT 2.mp4,ASL_Citizen/videos/19958109281644143-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/19958109281644143-WANT 2.mp4,870988,947586,5fb9be17,42135906166,8
train,23,WANT,WANT1,E_01_025,P40,3076721990283171-WANT 2.mp4,ASL_Citizen/videos/3076721990283171-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/3076721990283171-WANT 2.mp4,524497,565909,da9da559,38911549290,8
train,23,WANT,WANT1,E_01_025,P33,39269779031539565-WANT 2.mp4,ASL_Citizen/videos/39269779031539565-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/39269779031539565-WANT 2.mp4,1320941,1458290,98e4f895,16354680964,8
train,23,WANT,WANT1,E_01_025,P51,47159683708396893-WANT 2.mp4,ASL_Citizen/videos/47159683708396893-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/47159683708396893-WANT 2.mp4,420903,459307,1c5ccbbe,15074201465,8
train,23,WANT,WANT1,E_01_025,P27,5148839477289167-WANT 2.mp4,ASL_Citizen/videos/5148839477289167-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/5148839477289167-WANT 2.mp4,300733,326685,d0b7855c,5441402345,8
train,23,WANT,WANT1,E_01_025,P50,6046104101537046-WANT 2.mp4,ASL_Citizen/videos/6046104101537046-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/6046104101537046-WANT 2.mp4,535267,581092,47b8995a,41156999473,8
train,23,WANT,WANT1,E_01_025,P31,6475011403601416-WANT 2.mp4,ASL_Citizen/videos/6475011403601416-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/6475011403601416-WANT 2.mp4,434000,472336,a5260d4d,31958628148,8
train,23,WANT,WANT1,E_01_025,P7,7637262020700946-WANT 2.mp4,ASL_Citizen/videos/7637262020700946-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/7637262020700946-WANT 2.mp4,483893,523316,256b9809,4455880920,8
train,23,WANT,WANT1,E_01_025,P31,8336503418129162-WANT 2.mp4,ASL_Citizen/videos/8336503418129162-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/8336503418129162-WANT 2.mp4,637002,693219,455c2dc3,27226359065,8
train,23,WANT,WANT1,E_01_025,P2,8485035331460282-WANT 2.mp4,ASL_Citizen/videos/8485035331460282-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/8485035331460282-WANT 2.mp4,400801,401321,3f0d6baa,23420536163,8
train,23,WANT,WANT1,E_01_025,P37,8635216593391397-WANT 2.mp4,ASL_Citizen/videos/8635216593391397-WANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/8635216593391397-WANT 2.mp4,360925,389235,877e2926,33777165355,8
train,23,WANT,WANT1,E_01_025,P52,9691488194951674-seedWANT 2.mp4,ASL_Citizen/videos/9691488194951674-seedWANT 2.mp4,data/local/citizen100_v17/raw/train/WANT/9691488194951674-seedWANT 2.mp4,794293,866068,621cbc9c,32101533835,8
train,24,NEED,NEED,C_02_034,P50,0505419163931653-NEED.mp4,ASL_Citizen/videos/0505419163931653-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/0505419163931653-NEED.mp4,380699,410341,d2d3a68c,34459403967,8
train,24,NEED,NEED,C_02_034,P2,23302415519785113-NEED.mp4,ASL_Citizen/videos/23302415519785113-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/23302415519785113-NEED.mp4,355067,355540,e46760fa,45608846581,8
train,24,NEED,NEED,C_02_034,P29,25388069654637513-NEED.mp4,ASL_Citizen/videos/25388069654637513-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/25388069654637513-NEED.mp4,562866,563633,864b90c1,32411112272,8
train,24,NEED,NEED,C_02_034,P37,28071486967073533-NEED.mp4,ASL_Citizen/videos/28071486967073533-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/28071486967073533-NEED.mp4,298324,323242,7b2887c7,24275200341,8
train,24,NEED,NEED,C_02_034,P43,2957896307414234-NEED.mp4,ASL_Citizen/videos/2957896307414234-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/2957896307414234-NEED.mp4,558193,605120,263b33b1,9910556055,8
train,24,NEED,NEED,C_02_034,P16,3092044477927096-NEED.mp4,ASL_Citizen/videos/3092044477927096-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/3092044477927096-NEED.mp4,385892,417638,1624cdb8,430682652,8
train,24,NEED,NEED,C_02_034,P27,5597756711675372-NEED.mp4,ASL_Citizen/videos/5597756711675372-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/5597756711675372-NEED.mp4,398221,432766,3604080e,16935746623,8
train,24,NEED,NEED,C_02_034,P11,5754719885013022-NEED.mp4,ASL_Citizen/videos/5754719885013022-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/5754719885013022-NEED.mp4,331688,360401,c5976590,21056255913,8
train,24,NEED,NEED,C_02_034,P51,6613716577421236-NEED.mp4,ASL_Citizen/videos/6613716577421236-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/6613716577421236-NEED.mp4,463914,505029,2101587c,31295065736,8
train,24,NEED,NEED,C_02_034,P33,7657802804409537-NEED.mp4,ASL_Citizen/videos/7657802804409537-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/7657802804409537-NEED.mp4,941039,1024511,275a9c96,18955190388,8
train,24,NEED,NEED,C_02_034,P52,8172430267718573-seedNEED.mp4,ASL_Citizen/videos/8172430267718573-seedNEED.mp4,data/local/citizen100_v17/raw/train/NEED/8172430267718573-seedNEED.mp4,588554,641406,e869441d,5284559743,8
train,24,NEED,NEED,C_02_034,P40,8848744369087989-NEED.mp4,ASL_Citizen/videos/8848744369087989-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/8848744369087989-NEED.mp4,472441,514581,dd657f58,2365678910,8
train,24,NEED,NEED,C_02_034,P31,8882151630852417-NEED.mp4,ASL_Citizen/videos/8882151630852417-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/8882151630852417-NEED.mp4,342615,373544,a097a73c,22482907271,8
train,24,NEED,NEED,C_02_034,P36,951965116580737-NEED.mp4,ASL_Citizen/videos/951965116580737-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/951965116580737-NEED.mp4,408733,442153,1abc0bb5,7367233439,8
train,24,NEED,NEED,C_02_034,P14,9701223233159699-NEED.mp4,ASL_Citizen/videos/9701223233159699-NEED.mp4,data/local/citizen100_v17/raw/train/NEED/9701223233159699-NEED.mp4,322642,350652,a4f840e1,29387352323,8
train,25,LIKE,LIKE,F_03_063,P29,030195387372940363-LIKE.mp4,ASL_Citizen/videos/030195387372940363-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/030195387372940363-LIKE.mp4,545599,546229,d14c39c2,16428522350,8
train,25,LIKE,LIKE,F_03_063,P11,05351672702445809-LIKE.mp4,ASL_Citizen/videos/05351672702445809-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/05351672702445809-LIKE.mp4,311682,338412,a88fed36,43911855389,8
train,25,LIKE,LIKE,F_03_063,P27,23961420213829476-LIKE.mp4,ASL_Citizen/videos/23961420213829476-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/23961420213829476-LIKE.mp4,426757,465893,1ed312f9,16888753669,8
train,25,LIKE,LIKE,F_03_063,P43,2935343968735329-LIKE.mp4,ASL_Citizen/videos/2935343968735329-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/2935343968735329-LIKE.mp4,386359,420355,6f8f302d,18655504335,8
train,25,LIKE,LIKE,F_03_063,P14,30651763223309914-LIKE.mp4,ASL_Citizen/videos/30651763223309914-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/30651763223309914-LIKE.mp4,293300,317558,fb6892c8,34588351877,8
train,25,LIKE,LIKE,F_03_063,P31,3221250728567113-LIKE.mp4,ASL_Citizen/videos/3221250728567113-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/3221250728567113-LIKE.mp4,642957,700289,63af20d6,26600880376,8
train,25,LIKE,LIKE,F_03_063,P33,4726973530309644-LIKE.mp4,ASL_Citizen/videos/4726973530309644-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/4726973530309644-LIKE.mp4,948856,1033333,8a21160a,13524441704,8
train,25,LIKE,LIKE,F_03_063,P40,48852938778695965-LIKE.mp4,ASL_Citizen/videos/48852938778695965-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/48852938778695965-LIKE.mp4,792801,831682,c7d377d0,10623484498,8
train,25,LIKE,LIKE,F_03_063,P27,6108042704274992-LIKE.mp4,ASL_Citizen/videos/6108042704274992-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/6108042704274992-LIKE.mp4,240934,262475,0a5cb4db,26088789084,8
train,25,LIKE,LIKE,F_03_063,P52,6263439546385057-seedLIKE.mp4,ASL_Citizen/videos/6263439546385057-seedLIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/6263439546385057-seedLIKE.mp4,628545,687834,400cde14,30958132979,8
train,25,LIKE,LIKE,F_03_063,P37,6408927707140595-LIKE.mp4,ASL_Citizen/videos/6408927707140595-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/6408927707140595-LIKE.mp4,363819,394547,652b5b85,23487349815,8
train,25,LIKE,LIKE,F_03_063,P33,6630595446275149-LIKE.mp4,ASL_Citizen/videos/6630595446275149-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/6630595446275149-LIKE.mp4,1119277,1221522,7c714f4b,45189980048,8
train,25,LIKE,LIKE,F_03_063,P50,7707078264255762-LIKE.mp4,ASL_Citizen/videos/7707078264255762-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/7707078264255762-LIKE.mp4,389395,420484,b7c01de9,45512278276,8
train,25,LIKE,LIKE,F_03_063,P38,7921297303573938-LIKE.mp4,ASL_Citizen/videos/7921297303573938-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/7921297303573938-LIKE.mp4,393373,448219,bc49fd8e,26501830083,8
train,25,LIKE,LIKE,F_03_063,P16,8273164081850686-LIKE.mp4,ASL_Citizen/videos/8273164081850686-LIKE.mp4,data/local/citizen100_v17/raw/train/LIKE/8273164081850686-LIKE.mp4,447036,483562,4f6df1b4,1878669908,8
train,26,LOVE,LOVE,G_01_068,P11,0018378274808692474-LOVE.mp4,ASL_Citizen/videos/0018378274808692474-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/0018378274808692474-LOVE.mp4,394494,429078,95b58b87,39147399527,8
train,26,LOVE,LOVE,G_01_068,P27,13717057044445125-LOVE.mp4,ASL_Citizen/videos/13717057044445125-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/13717057044445125-LOVE.mp4,318693,346403,91e827c1,42049667744,8
train,26,LOVE,LOVE,G_01_068,P50,285782838453037-LOVE.mp4,ASL_Citizen/videos/285782838453037-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/285782838453037-LOVE.mp4,430171,463469,e3a749bc,31138909875,8
train,26,LOVE,LOVE,G_01_068,P31,3516860036460976-LOVE.mp4,ASL_Citizen/videos/3516860036460976-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/3516860036460976-LOVE.mp4,535322,580571,2879a6d4,4851420726,8
train,26,LOVE,LOVE,G_01_068,P51,3826611907286055-LOVE.mp4,ASL_Citizen/videos/3826611907286055-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/3826611907286055-LOVE.mp4,478134,520275,a62fa565,1733449476,8
train,26,LOVE,LOVE,G_01_068,P40,4194471454302029-LOVE.mp4,ASL_Citizen/videos/4194471454302029-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/4194471454302029-LOVE.mp4,788311,853065,ada424dd,1417974499,8
train,26,LOVE,LOVE,G_01_068,P29,4841662498241295-LOVE.mp4,ASL_Citizen/videos/4841662498241295-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/4841662498241295-LOVE.mp4,396602,397315,3f2920f8,43087827153,8
train,26,LOVE,LOVE,G_01_068,P28,5046064121660587-LOVE.mp4,ASL_Citizen/videos/5046064121660587-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/5046064121660587-LOVE.mp4,1100991,1155035,0a29961f,38374304633,8
train,26,LOVE,LOVE,G_01_068,P37,544773713165329-LOVE.mp4,ASL_Citizen/videos/544773713165329-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/544773713165329-LOVE.mp4,432125,470853,38724e47,5814222331,8
train,26,LOVE,LOVE,G_01_068,P16,6414476924051264-LOVE.mp4,ASL_Citizen/videos/6414476924051264-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/6414476924051264-LOVE.mp4,443058,480328,1079db11,31289950483,8
train,26,LOVE,LOVE,G_01_068,P52,8108861250431312-seedLOVE.mp4,ASL_Citizen/videos/8108861250431312-seedLOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/8108861250431312-seedLOVE.mp4,714134,777691,4ce772eb,3033919233,8
train,26,LOVE,LOVE,G_01_068,P40,8291491506273367-LOVE.mp4,ASL_Citizen/videos/8291491506273367-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/8291491506273367-LOVE.mp4,585729,634045,e8527585,15031573499,8
train,26,LOVE,LOVE,G_01_068,P33,9377899064716586-LOVE.mp4,ASL_Citizen/videos/9377899064716586-LOVE.mp4,data/local/citizen100_v17/raw/train/LOVE/9377899064716586-LOVE.mp4,1253704,1373763,c29b324b,17924821396,8
