source,split_role,signer_id,class_index,canonical_label,citizen_raw_gloss,citizen_asl_lex_code,asllex_entry_id,signbank_annotation_id,asllrp_video_id,main_entry,entry_variant,occurrence,sign_type,sign_start_frame,sign_end_frame,utterance_start_frame,utterance_end_frame,sign_video_filename,sign_video_url,utterance_video_filename,utterance_video_url,source_collection,utterance_number,master_video_filename,training_eligible
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387747,WHY,WHY,WHY+,Lexical Signs,19868,19875,19801,19917,sign_647143.mp4,https://dai.cs.rutgers.edu/ss3front/sign_647143.mp4,83937293.mp4,https://dai.cs.rutgers.edu/ss3front/83937293.mp4,Cory_2013-6-27_sc112,88,2013-06-27_CB_0112-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387763,WHY,WHY,WHY,Lexical Signs,20491,20499,20406,20580,sign_647164.mp4,https://dai.cs.rutgers.edu/ss3front/sign_647164.mp4,83937096.mp4,https://dai.cs.rutgers.edu/ss3front/83937096.mp4,Cory_2013-6-27_sc112,91,2013-06-27_CB_0112-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387773,WHY,WHY,WHY,Lexical Signs,20768,20772,20682,20842,sign_647179.mp4,https://dai.cs.rutgers.edu/ss3front/sign_647179.mp4,83936997.mp4,https://dai.cs.rutgers.edu/ss3front/83936997.mp4,Cory_2013-6-27_sc112,92,2013-06-27_CB_0112-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387784,WHY,WHY,WHY,Lexical Signs,21093,21102,20950,21229,sign_647193.mp4,https://dai.cs.rutgers.edu/ss3front/sign_647193.mp4,83936898.mp4,https://dai.cs.rutgers.edu/ss3front/83936898.mp4,Cory_2013-6-27_sc112,93,2013-06-27_CB_0112-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387798,WHY,WHY,WHY+,Lexical Signs,21431,21438,21333,21549,sign_647213.mp4,https://dai.cs.rutgers.edu/ss3front/sign_647213.mp4,83936799.mp4,https://dai.cs.rutgers.edu/ss3front/83936799.mp4,Cory_2013-6-27_sc112,94,2013-06-27_CB_0112-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387829,WHY,WHY,WHY,Lexical Signs,22280,22287,22162,22358,sign_647254.mp4,https://dai.cs.rutgers.edu/ss3front/sign_647254.mp4,839365102.mp4,https://dai.cs.rutgers.edu/ss3front/839365102.mp4,Cory_2013-6-27_sc112,97,2013-06-27_CB_0112-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387950,WHY,WHY,WHY,Lexical Signs,4984,4989,4968,5089,sign_648423.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648423.mp4,633633.mp4,https://dai.cs.rutgers.edu/ss3front/633633.mp4,Cory_2013-6-27_sc113,27,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387954,WHY,WHY,WHY,Lexical Signs,5044,5049,4968,5089,sign_648427.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648427.mp4,633633.mp4,https://dai.cs.rutgers.edu/ss3front/633633.mp4,Cory_2013-6-27_sc113,27,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,387997,WHY,WHY,WHY++,Lexical Signs,6817,6838,6742,6854,sign_648489.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648489.mp4,632742.mp4,https://dai.cs.rutgers.edu/ss3front/632742.mp4,Cory_2013-6-27_sc113,36,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388010,WHY,WHY,WHY++,Lexical Signs,7395,7405,7357,7479,sign_648506.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648506.mp4,632545.mp4,https://dai.cs.rutgers.edu/ss3front/632545.mp4,Cory_2013-6-27_sc113,39,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388024,WHY,WHY,WHY+,Lexical Signs,7845,7851,7752,7885,sign_648524.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648524.mp4,632347.mp4,https://dai.cs.rutgers.edu/ss3front/632347.mp4,Cory_2013-6-27_sc113,41,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388127,WHY,WHY,WHY+,Lexical Signs,10530,10536,10382,10615,sign_648673.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648673.mp4,631657.mp4,https://dai.cs.rutgers.edu/ss3front/631657.mp4,Cory_2013-6-27_sc113,51,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388154,WHY,WHY,WHY,Lexical Signs,11129,11134,11029,11191,sign_648712.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648712.mp4,631559.mp4,https://dai.cs.rutgers.edu/ss3front/631559.mp4,Cory_2013-6-27_sc113,53,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388216,WHY,WHY,WHY+,Lexical Signs,12615,12624,12476,12700,sign_648805.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648805.mp4,631164.mp4,https://dai.cs.rutgers.edu/ss3front/631164.mp4,Cory_2013-6-27_sc113,58,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388258,WHY,WHY,WHY,Lexical Signs,13643,13647,13587,13699,sign_648871.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648871.mp4,630968.mp4,https://dai.cs.rutgers.edu/ss3front/630968.mp4,Cory_2013-6-27_sc113,62,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388265,WHY,WHY,WHY,Lexical Signs,13855,13862,13803,13915,sign_648881.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648881.mp4,630869.mp4,https://dai.cs.rutgers.edu/ss3front/630869.mp4,Cory_2013-6-27_sc113,63,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388274,WHY,WHY,WHY,Lexical Signs,14097,14100,14010,14148,sign_648894.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648894.mp4,630770.mp4,https://dai.cs.rutgers.edu/ss3front/630770.mp4,Cory_2013-6-27_sc113,64,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388296,WHY,WHY,WHY++,Lexical Signs,14638,14645,14542,14708,sign_648926.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648926.mp4,630672.mp4,https://dai.cs.rutgers.edu/ss3front/630672.mp4,Cory_2013-6-27_sc113,66,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388395,WHY,WHY,WHY+,Lexical Signs,17935,17938,17885,18066,sign_649067.mp4,https://dai.cs.rutgers.edu/ss3front/sign_649067.mp4,629786.mp4,https://dai.cs.rutgers.edu/ss3front/629786.mp4,Cory_2013-6-27_sc113,81,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388407,WHY,WHY,WHY+,Lexical Signs,18235,18240,18165,18346,sign_649083.mp4,https://dai.cs.rutgers.edu/ss3front/sign_649083.mp4,629687.mp4,https://dai.cs.rutgers.edu/ss3front/629687.mp4,Cory_2013-6-27_sc113,82,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388417,WHY,WHY,WHY+++,Lexical Signs,18531,18546,18441,18642,sign_649097.mp4,https://dai.cs.rutgers.edu/ss3front/sign_649097.mp4,629588.mp4,https://dai.cs.rutgers.edu/ss3front/629588.mp4,Cory_2013-6-27_sc113,83,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388453,WHY,WHY,WHY+,Lexical Signs,19395,19400,19318,19459,sign_649147.mp4,https://dai.cs.rutgers.edu/ss3front/sign_649147.mp4,629391.mp4,https://dai.cs.rutgers.edu/ss3front/629391.mp4,Cory_2013-6-27_sc113,86,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388462,WHY,WHY,WHY++,Lexical Signs,19663,19673,19561,19763,sign_649157.mp4,https://dai.cs.rutgers.edu/ss3front/sign_649157.mp4,629392.mp4,https://dai.cs.rutgers.edu/ss3front/629392.mp4,Cory_2013-6-27_sc113,87,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,12,WHY,WHY,D_01_067,why,WHY,388501,WHY,WHY,WHY++,Lexical Signs,20577,20582,20498,20636,sign_649211.mp4,https://dai.cs.rutgers.edu/ss3front/sign_649211.mp4,629195.mp4,https://dai.cs.rutgers.edu/ss3front/629195.mp4,Cory_2013-6-27_sc113,90,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,352997,HOW,HOW,HOW,Lexical Signs,3002,3007,2995,3041,sign_543194.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543194.mp4,90610287.mp4,https://dai.cs.rutgers.edu/ss3front/90610287.mp4,7-Ben-Social-Msg,12,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353007,HOW,HOW,HOW,Lexical Signs,3192,3194,3191,3213,sign_543214.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543214.mp4,90633569.mp4,https://dai.cs.rutgers.edu/ss3front/90633569.mp4,7-Ben-Social-Msg,14,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353139,HOW,HOW,HOW,Lexical Signs,5369,5372,5310,5593,sign_543422.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543422.mp4,91212444.mp4,https://dai.cs.rutgers.edu/ss3front/91212444.mp4,7-Ben-Social-Msg,32,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353156,HOW,HOW,HOW,Lexical Signs,5661,5668,5601,5785,sign_543451.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543451.mp4,92256000.mp4,https://dai.cs.rutgers.edu/ss3front/92256000.mp4,7-Ben-Social-Msg,33,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353180,HOW,HOW,HOW,Lexical Signs,6105,6109,6052,6250,sign_543496.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543496.mp4,92262440.mp4,https://dai.cs.rutgers.edu/ss3front/92262440.mp4,7-Ben-Social-Msg,35,7-Social-Msg.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353195,HOW,HOW,HOW,Lexical Signs,301,306,300,445,sign_543954.mp4,https://dai.cs.rutgers.edu/ss3front/sign_543954.mp4,35967768.mp4,https://dai.cs.rutgers.edu/ss3front/35967768.mp4,6-Ben-Control-of-Sound,2,6-Control-of-sound-intro.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353252,HOW,HOW,HOW,Lexical Signs,1137,1141,980,1231,sign_544037.mp4,https://dai.cs.rutgers.edu/ss3front/sign_544037.mp4,36725012.mp4,https://dai.cs.rutgers.edu/ss3front/36725012.mp4,6-Ben-Control-of-Sound,5,6-Control-of-sound-intro.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353432,HOW,HOW,HOW,Lexical Signs,3826,3830,3819,4090,sign_544330.mp4,https://dai.cs.rutgers.edu/ss3front/sign_544330.mp4,38448512.mp4,https://dai.cs.rutgers.edu/ss3front/38448512.mp4,6-Ben-Control-of-Sound,16,6-Control-of-sound-intro.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,353872,HOW,HOW,HOW,Lexical Signs,6793,6797,6738,6885,sign_545999.mp4,https://dai.cs.rutgers.edu/ss3front/sign_545999.mp4,65968779.mp4,https://dai.cs.rutgers.edu/ss3front/65968779.mp4,2-Ben-Voice-Identity,34,2-Voice-Identity.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,354018,HOW,HOW,HOW,Lexical Signs,8958,8960,8957,9032,sign_546217.mp4,https://dai.cs.rutgers.edu/ss3front/sign_546217.mp4,66919772.mp4,https://dai.cs.rutgers.edu/ss3front/66919772.mp4,2-Ben-Voice-Identity,51,2-Voice-Identity.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,385469,HOW,HOW,HOW,Lexical Signs,10526,10530,10417,10577,sign_640288.mp4,https://dai.cs.rutgers.edu/ss3front/sign_640288.mp4,50309363.mp4,https://dai.cs.rutgers.edu/ss3front/50309363.mp4,4-Ben-Deaf-Speech,51,4-Deaf-Speech.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,385635,HOW,HOW,HOW,Lexical Signs,12562,12565,12512,12775,sign_640522.mp4,https://dai.cs.rutgers.edu/ss3front/sign_640522.mp4,50765598.mp4,https://dai.cs.rutgers.edu/ss3front/50765598.mp4,4-Ben-Deaf-Speech,62,4-Deaf-Speech.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,386141,HOW,HOW,HOW,Lexical Signs,8640,8646,8600,9150,sign_642441.mp4,https://dai.cs.rutgers.edu/ss3front/sign_642441.mp4,53869368.mp4,https://dai.cs.rutgers.edu/ss3front/53869368.mp4,5-Ben-Deaf-Grunts,27,5-Deaf-Grunts.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,386292,HOW,HOW,HOW,Lexical Signs,11483,11485,11353,11503,sign_642688.mp4,https://dai.cs.rutgers.edu/ss3front/sign_642688.mp4,54349951.mp4,https://dai.cs.rutgers.edu/ss3front/54349951.mp4,5-Ben-Deaf-Grunts,33,5-Deaf-Grunts.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,386310,HOW,HOW,HOW,Lexical Signs,11728,11730,11623,12210,sign_642717.mp4,https://dai.cs.rutgers.edu/ss3front/sign_642717.mp4,54486267.mp4,https://dai.cs.rutgers.edu/ss3front/54486267.mp4,5-Ben-Deaf-Grunts,35,5-Deaf-Grunts.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,386693,HOW,HOW,HOW,Lexical Signs,6418,6424,6348,6524,sign_644682.mp4,https://dai.cs.rutgers.edu/ss3front/sign_644682.mp4,47427088.mp4,https://dai.cs.rutgers.edu/ss3front/47427088.mp4,8-Ben-Control-of-sound-places,26,8-Control-of-sound-places.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,386768,HOW,HOW,HOW,Lexical Signs,7842,7848,7809,7944,sign_644801.mp4,https://dai.cs.rutgers.edu/ss3front/sign_644801.mp4,47978474.mp4,https://dai.cs.rutgers.edu/ss3front/47978474.mp4,8-Ben-Control-of-sound-places,32,8-Control-of-sound-places.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,387144,HOW,HOW,HOW,Lexical Signs,14496,14498,14120,14573,sign_645363.mp4,https://dai.cs.rutgers.edu/ss3front/sign_645363.mp4,40214885.mp4,https://dai.cs.rutgers.edu/ss3front/40214885.mp4,8-Ben-Control-of-sound-places,55,8-Control-of-sound-places.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,391624,HOW,HOW,HOW,Lexical Signs,869,872,830,948,sign_659941.mp4,https://dai.cs.rutgers.edu/ss3front/sign_659941.mp4,18455093.mp4,https://dai.cs.rutgers.edu/ss3front/18455093.mp4,1-Ben-Introduction,5,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,391665,HOW,HOW,HOW,Lexical Signs,1417,1419,1247,1447,sign_660010.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660010.mp4,18626145.mp4,https://dai.cs.rutgers.edu/ss3front/18626145.mp4,1-Ben-Introduction,8,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,391741,HOW,HOW,HOW,Lexical Signs,2770,2775,2581,2835,sign_660145.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660145.mp4,18953718.mp4,https://dai.cs.rutgers.edu/ss3front/18953718.mp4,1-Ben-Introduction,15,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,391759,HOW,HOW,HOW,Lexical Signs,3105,3108,3045,3202,sign_660184.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660184.mp4,19160824.mp4,https://dai.cs.rutgers.edu/ss3front/19160824.mp4,1-Ben-Introduction,17,1-Introduction-SD.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,13,HOW,HOW1,D_02_082,how,HOW,391767,HOW,HOW,HOW,Lexical Signs,3211,3215,3203,3292,sign_660198.mp4,https://dai.cs.rutgers.edu/ss3front/sign_660198.mp4,19172155.mp4,https://dai.cs.rutgers.edu/ss3front/19172155.mp4,1-Ben-Introduction,18,1-Introduction-SD.mov,True
asllrp,train_candidate,CORY,13,HOW,HOW1,D_02_082,how,HOW,341101,HOW,HOW,HOW,Lexical Signs,2132,2136,2052,2217,sign_509579.mp4,https://dai.cs.rutgers.edu/ss3front/sign_509579.mp4,99370717.mp4,https://dai.cs.rutgers.edu/ss3front/99370717.mp4,Cory_2013-6-25_sc0106,13,2013-06-25_CB_0106-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,13,HOW,HOW1,D_02_082,how,HOW,349330,HOW,HOW,HOW,Lexical Signs,18377,18391,18320,18414,sign_532660.mp4,https://dai.cs.rutgers.edu/ss3front/sign_532660.mp4,6185381.mp4,https://dai.cs.rutgers.edu/ss3front/6185381.mp4,Cory_2013-6-27_sc115,76,2013-06-27_CB_0115-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,13,HOW,HOW1,D_02_082,how,HOW,350178,HOW,HOW,HOW,Lexical Signs,24133,24142,24042,24216,sign_534926.mp4,https://dai.cs.rutgers.edu/ss3front/sign_534926.mp4,79795117.mp4,https://dai.cs.rutgers.edu/ss3front/79795117.mp4,Cory_2013-6-27_sc114,106,2013-06-27_CB_0114-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,13,HOW,HOW1,D_02_082,how,HOW,352298,HOW,HOW,HOW++,Lexical Signs,12166,12184,12072,12204,sign_541040.mp4,https://dai.cs.rutgers.edu/ss3front/sign_541040.mp4,58.mp4,https://dai.cs.rutgers.edu/ss3front/58.mp4,Cory_2013-6-27_sc107,53,2013-06-27_CB_0107-cam1-for-ss3.mp4,True
asllrp,train_candidate,JONATHAN,13,HOW,HOW1,D_02_082,how,HOW,346200,HOW,HOW,HOW,Lexical Signs,7691,7707,7651,7750,sign_523998.mp4,https://dai.cs.rutgers.edu/ss3front/sign_523998.mp4,4233941.mp4,https://dai.cs.rutgers.edu/ss3front/4233941.mp4,Jonathan_2012-11-27_sc98,36,2012-11-27_JM9_0098-cam1-for-ss3.mp4,True
asllrp,train_candidate,JONATHAN,13,HOW,HOW1,D_02_082,how,HOW,346529,HOW,HOW,HOW,Lexical Signs,2627,2633,2482,2706,sign_525404.mp4,https://dai.cs.rutgers.edu/ss3front/sign_525404.mp4,15720217.mp4,https://dai.cs.rutgers.edu/ss3front/15720217.mp4,Jonathan_2012-11-27_sc97,11,2012-11-27_JM8_0097-cam1-for-ss3.mp4,True
asllrp,train_candidate,JONATHAN,13,HOW,HOW1,D_02_082,how,HOW,347821,HOW,HOW,HOW,Lexical Signs,12213,12216,12066,12268,sign_528396.mp4,https://dai.cs.rutgers.edu/ss3front/sign_528396.mp4,844965.mp4,https://dai.cs.rutgers.edu/ss3front/844965.mp4,Jonathan_2012-11-27_sc94,59,2012-11-27_JM5_0094-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,341374,HOW,HOW,HOW,Lexical Signs,133,140,4,284,sign_511241.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511241.mp4,25317.mp4,https://dai.cs.rutgers.edu/ss3front/25317.mp4,Rachel_2012-02-14_sc66,1,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,341493,HOW,HOW,HOW,Lexical Signs,1890,1896,1843,1974,sign_511425.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511425.mp4,254018.mp4,https://dai.cs.rutgers.edu/ss3front/254018.mp4,Rachel_2012-02-14_sc66,13,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,341499,HOW,HOW,HOW,Lexical Signs,1959,1962,1843,1974,sign_511431.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511431.mp4,254018.mp4,https://dai.cs.rutgers.edu/ss3front/254018.mp4,Rachel_2012-02-14_sc66,13,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,341503,HOW,HOW,HOW,Lexical Signs,1993,1995,1975,2072,sign_511445.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511445.mp4,255439.mp4,https://dai.cs.rutgers.edu/ss3front/255439.mp4,Rachel_2012-02-14_sc66,14,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,341512,HOW,HOW,HOW,Lexical Signs,2086,2090,2073,2192,sign_511458.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511458.mp4,255540.mp4,https://dai.cs.rutgers.edu/ss3front/255540.mp4,Rachel_2012-02-14_sc66,15,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,341576,HOW,HOW,HOW,Lexical Signs,2782,2787,2698,2942,sign_511547.mp4,https://dai.cs.rutgers.edu/ss3front/sign_511547.mp4,254120.mp4,https://dai.cs.rutgers.edu/ss3front/254120.mp4,Rachel_2012-02-14_sc66,18,2012-02-14_0066-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,345096,HOW,HOW,HOW,Lexical Signs,1242,1244,1191,1422,sign_520956.mp4,https://dai.cs.rutgers.edu/ss3front/sign_520956.mp4,5597711.mp4,https://dai.cs.rutgers.edu/ss3front/5597711.mp4,Rachel_2011-12-08_sc45,5,2011-12-08_0045-cam1-for-ss3.mp4,True
asllrp,train_candidate,RACHEL,13,HOW,HOW1,D_02_082,how,HOW,345891,HOW,HOW,HOW,Lexical Signs,6885,6888,6858,6957,sign_522873.mp4,https://dai.cs.rutgers.edu/ss3front/sign_522873.mp4,17583211.mp4,https://dai.cs.rutgers.edu/ss3front/17583211.mp4,Rachel_2011-12-01_sc43,36,2011-12-01_0043-cam1-for-ss3.mp4,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,17,THANKYOU,THANKYOU,H_02_053,thank_you,THANK-YOU,384876,GOOD/THANK-YOU,THANK-YOU,THANK-YOU+,Lexical Signs,1232,1241,1189,1244,sign_639433.mp4,https://dai.cs.rutgers.edu/ss3front/sign_639433.mp4,22002534.mp4,https://dai.cs.rutgers.edu/ss3front/22002534.mp4,4-Ben-Deaf-Speech,7,4-Deaf-Speech.mov,True
asllrp,train_candidate,BENJAMIN_JAMES_BAHAN,17,THANKYOU,THANKYOU,H_02_053,thank_you,THANK-YOU,385069,GOOD/THANK-YOU,THANK-YOU,THANK-YOU,Lexical Signs,4528,4535,4281,4555,sign_639700.mp4,https://dai.cs.rutgers.edu/ss3front/sign_639700.mp4,23406823.mp4,https://dai.cs.rutgers.edu/ss3front/23406823.mp4,4-Ben-Deaf-Speech,25,4-Deaf-Speech.mov,True
asllrp,train_candidate,CORY,17,THANKYOU,THANKYOU,H_02_053,thank_you,THANK-YOU,388190,GOOD/THANK-YOU,THANK-YOU,THANK-YOU+,Lexical Signs,11980,11991,11793,12078,sign_648764.mp4,https://dai.cs.rutgers.edu/ss3front/sign_648764.mp4,631362.mp4,https://dai.cs.rutgers.edu/ss3front/631362.mp4,Cory_2013-6-27_sc113,56,2013-06-27_CB_0113-cam1-for-ss3.mp4,True
asllrp,train_candidate,JONATHAN,17,THANKYOU,THANKYOU,H_02_053,thank_you,THANK-YOU,347785,GOOD/THANK-YOU,THANK-YOU,THANK-YOU+,Lexical Signs,11614,11631,11483,11678,sign_528347.mp4,https://dai.cs.rutgers.edu/ss3front/sign_528347.mp4,844763.mp4,https://dai.cs.rutgers.edu/ss3front/844763.mp4,Jonathan_2012-11-27_sc94,57,2012-11-27_JM5_0094-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,18,SORRY,SORRY,C_01_020,sorry,SORRY,351385,SORRY,SORRY,SORRY,Lexical Signs,1426,1439,1237,1489,sign_538857.mp4,https://dai.cs.rutgers.edu/ss3front/sign_538857.mp4,3381912.mp4,https://dai.cs.rutgers.edu/ss3front/3381912.mp4,Cory_2013-6-27_sc108,6,2013-06-27_CB_0108-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,18,SORRY,SORRY,C_01_020,sorry,SORRY,351650,SORRY,SORRY,SORRY,Lexical Signs,8567,8587,8451,8608,sign_539212.mp4,https://dai.cs.rutgers.edu/ss3front/sign_539212.mp4,3379841.mp4,https://dai.cs.rutgers.edu/ss3front/3379841.mp4,Cory_2013-6-27_sc108,35,2013-06-27_CB_0108-cam1-for-ss3.mp4,True
asllrp,train_candidate,CORY,18,SORRY,SORRY,C_01_020,sorry,SORRY,351660,SORRY,SORRY,SORRY,Lexical Signs,8837,8856,8700,8883,sign_539223.mp4,https://dai.cs.rutgers.edu/ss3front/sign_539223.mp4,3379742.mp4,https://dai.cs.rutgers.edu/ss3front/3379742.mp4,Cory_2013-6-27_sc108,36,2013-06-27_CB_0108-cam1-for-ss3.mp4,True
